"","ma","sh","stability","S","CA","CS","CB","N"
"6406",0.00422818791946309,573.955704697987,"bare",0,0.16,0,234.99,1.15
"6407",0.00426845637583893,573.955704697987,"bare",0,0.16,0,234.95,1.15
"6408",0.00430872483221477,573.955704697987,"bare",0,0.16,0,234.9,1.15
"6409",0.0043489932885906,573.955704697987,"bare",0,0.16,0,234.85,1.15
"6410",0.00438926174496644,573.955704697987,"bare",0,0.16,0,234.81,1.15
"6411",0.00442953020134228,573.955704697987,"bare",0,0.16,0,234.76,1.15
"6412",0.00446979865771812,573.955704697987,"bare",0,0.16,0,234.71,1.15
"6413",0.00451006711409396,573.955704697987,"bare",0,0.16,0,234.67,1.15
"6414",0.0045503355704698,573.955704697987,"bare",0,0.16,0,234.62,1.15
"6415",0.00459060402684564,573.955704697987,"bare",0,0.16,0,234.57,1.15
"6416",0.00463087248322148,573.955704697987,"bare",0,0.16,0,234.53,1.15
"6417",0.00467114093959732,573.955704697987,"bare",0,0.16,0,234.48,1.15
"6418",0.00471140939597316,573.955704697987,"bare",0,0.16,0,234.43,1.15
"6419",0.00475167785234899,573.955704697987,"bare",0,0.16,0,234.39,1.15
"6420",0.00479194630872483,573.955704697987,"bare",0,0.16,0,234.34,1.15
"6421",0.00483221476510067,573.955704697987,"bare",0,0.16,0,234.3,1.15
"6422",0.00487248322147651,573.955704697987,"bare",0,0.16,0,234.25,1.15
"6423",0.00491275167785235,573.955704697987,"bare",0,0.16,0,234.2,1.15
"6424",0.00495302013422819,573.955704697987,"bare",0,0.16,0,234.16,1.15
"6425",0.00499328859060403,573.955704697987,"bare",0,0.16,0,234.11,1.15
"6426",0.00503355704697987,573.955704697987,"bare",0,0.16,0,234.06,1.15
"6427",0.0050738255033557,573.955704697987,"bare",0,0.16,0,234.02,1.15
"6428",0.00511409395973154,573.955704697987,"bare",0,0.16,0,233.97,1.15
"6429",0.00515436241610738,573.955704697987,"bare",0,0.16,0,233.93,1.15
"6430",0.00519463087248322,573.955704697987,"bare",0,0.16,0,233.88,1.15
"6431",0.00523489932885906,573.955704697987,"bare",0,0.16,0,233.83,1.15
"6432",0.0052751677852349,573.955704697987,"bare",0,0.16,0,233.79,1.15
"6433",0.00531543624161074,573.955704697987,"bare",0,0.16,0,233.74,1.15
"6434",0.00535570469798658,573.955704697987,"bare",0,0.16,0,233.69,1.15
"6435",0.00539597315436242,573.955704697987,"bare",0,0.16,0,233.65,1.15
"6436",0.00543624161073826,573.955704697987,"bare",0,0.16,0,233.6,1.15
"6437",0.00547651006711409,573.955704697987,"bare",0,0.16,0,233.56,1.15
"6438",0.00551677852348993,573.955704697987,"bare",0,0.16,0,233.51,1.15
"6439",0.00555704697986577,573.955704697987,"bare",0,0.16,0,233.46,1.15
"6440",0.00559731543624161,573.955704697987,"bare",0,0.16,0,233.42,1.15
"6441",0.00563758389261745,573.955704697987,"bare",0,0.16,0,233.37,1.15
"6442",0.00567785234899329,573.955704697987,"bare",0,0.16,0,233.33,1.15
"6443",0.00571812080536913,573.955704697987,"bare",0,0.16,0,233.28,1.15
"6444",0.00575838926174497,573.955704697987,"bare",0,0.16,0,233.23,1.15
"6445",0.00579865771812081,573.955704697987,"bare",0,0.16,0,233.19,1.15
"6446",0.00583892617449664,573.955704697987,"bare",0,0.16,0,233.14,1.15
"6447",0.00587919463087248,573.955704697987,"bare",0,0.16,0,233.1,1.15
"6448",0.00591946308724832,573.955704697987,"bare",0,0.16,0,233.05,1.15
"6449",0.00595973154362416,573.955704697987,"bare",0,0.16,0,233.01,1.15
"6450",0.006,573.955704697987,"bare",0,0.16,0,232.96,1.15
"6451",0,587.28322147651,"seagrass",201.52,0.17,3.61,5544.63,0.02
"6452",4.02684563758389e-05,587.28322147651,"seagrass",192.26,0.17,3.46,5329.48,0.02
"6453",8.05369127516779e-05,587.28322147651,"seagrass",183.93,0.17,3.33,5133.83,0.02
"6454",0.000120805369127517,587.28322147651,"seagrass",176.37,0.17,3.21,4954.77,0.02
"6455",0.000161073825503356,587.28322147651,"seagrass",169.48,0.17,3.1,4790.01,0.02
"6456",0.000201342281879195,587.28322147651,"seagrass",163.16,0.17,3,4637.67,0.03
"6457",0.000241610738255034,587.28322147651,"seagrass",157.33,0.17,2.9,4496.21,0.03
"6458",0.000281879194630873,587.28322147651,"seagrass",151.93,0.17,2.81,4364.36,0.03
"6459",0.000322147651006711,587.28322147651,"seagrass",146.92,0.17,2.73,4241.02,0.03
"6460",0.00036241610738255,587.28322147651,"seagrass",142.24,0.17,2.65,4125.3,0.03
"6461",0.000402684563758389,587.28322147651,"seagrass",137.86,0.17,2.58,4016.39,0.03
"6462",0.000442953020134228,587.28322147651,"seagrass",133.76,0.17,2.51,3913.64,0.03
"6463",0.000483221476510067,587.28322147651,"seagrass",129.89,0.17,2.44,3816.44,0.03
"6464",0.000523489932885906,587.28322147651,"seagrass",126.25,0.17,2.38,3724.28,0.04
"6465",0.000563758389261745,587.28322147651,"seagrass",122.8,0.17,2.32,3636.72,0.04
"6466",0.000604026845637584,587.28322147651,"seagrass",119.53,0.17,2.27,3553.34,0.04
"6467",0.000644295302013423,587.28322147651,"seagrass",116.43,0.17,2.21,3473.79,0.04
"6468",0.000684563758389262,587.28322147651,"seagrass",113.47,0.17,2.16,3397.75,0.04
"6469",0.000724832214765101,587.28322147651,"seagrass",110.65,0.17,2.11,3324.91,0.04
"6470",0.00076510067114094,587.28322147651,"seagrass",107.96,0.17,2.07,3255.03,0.05
"6471",0.000805369127516779,587.28322147651,"seagrass",105.38,0.17,2.02,3187.85,0.05
"6472",0.000845637583892618,587.28322147651,"seagrass",102.9,0.17,1.98,3123.15,0.05
"6473",0.000885906040268456,587.28322147651,"seagrass",100.52,0.17,1.93,3060.72,0.05
"6474",0.000926174496644295,587.28322147651,"seagrass",98.22,0.17,1.89,3000.37,0.06
"6475",0.000966442953020134,587.28322147651,"seagrass",96,0.17,1.85,2941.91,0.06
"6476",0.00100671140939597,587.28322147651,"seagrass",93.85,0.17,1.82,2885.15,0.06
"6477",0.00104697986577181,587.28322147651,"seagrass",91.77,0.17,1.78,2829.94,0.07
"6478",0.00108724832214765,587.28322147651,"seagrass",89.75,0.17,1.74,2776.09,0.07
"6479",0.00112751677852349,587.28322147651,"seagrass",87.77,0.17,1.71,2723.43,0.07
"6480",0.00116778523489933,587.28322147651,"seagrass",85.84,0.17,1.67,2671.78,0.08
"6481",0.00120805369127517,587.28322147651,"seagrass",83.94,0.17,1.64,2620.96,0.08
"6482",0.00124832214765101,587.28322147651,"seagrass",82.08,0.17,1.6,2570.74,0.09
"6483",0.00128859060402685,587.28322147651,"seagrass",80.23,0.17,1.57,2520.91,0.09
"6484",0.00132885906040268,587.28322147651,"seagrass",78.38,0.17,1.54,2471.21,0.1
"6485",0.00136912751677852,587.28322147651,"seagrass",76.54,0.17,1.5,2421.31,0.11
"6486",0.00140939597315436,587.28322147651,"seagrass",74.68,0.17,1.47,2370.84,0.12
"6487",0.0014496644295302,587.28322147651,"seagrass",72.78,0.17,1.43,2319.31,0.13
"6488",0.00148993288590604,587.28322147651,"seagrass",70.83,0.17,1.4,2266.07,0.14
"6489",0.00153020134228188,587.28322147651,"seagrass",68.78,0.17,1.36,2210.23,0.15
"6490",0.00157046979865772,587.28322147651,"seagrass",66.6,0.17,1.32,2150.48,0.17
"6491",0.00161073825503356,587.28322147651,"seagrass",64.2,0.17,1.27,2084.82,0.19
"6492",0.0016510067114094,587.28322147651,"seagrass",61.48,0.17,1.22,2009.79,0.21
"6493",0.00169127516778524,587.28322147651,"seagrass",58.18,0.17,1.16,1918.77,0.25
"6494",0.00173154362416107,587.28322147651,"bistable",53.74,0.17,1.07,1795.7,0.31
"6495",0.00177181208053691,587.28322147651,"bistable",45.68,0.17,0.92,1570.45,0.42
"6496",0.00181208053691275,587.28322147651,"bare",0,0.16,0,237.82,1.15
"6497",0.00185234899328859,587.28322147651,"bare",0,0.16,0,237.77,1.15
"6498",0.00189261744966443,587.28322147651,"bare",0,0.16,0,237.73,1.15
"6499",0.00193288590604027,587.28322147651,"bare",0,0.16,0,237.68,1.15
"6500",0.00197315436241611,587.28322147651,"bare",0,0.16,0,237.63,1.15
"6501",0.00201342281879195,587.28322147651,"bare",0,0.16,0,237.58,1.15
"6502",0.00205369127516779,587.28322147651,"bare",0,0.16,0,237.54,1.15
"6503",0.00209395973154362,587.28322147651,"bare",0,0.16,0,237.49,1.15
"6504",0.00213422818791946,587.28322147651,"bare",0,0.16,0,237.44,1.15
"6505",0.0021744966442953,587.28322147651,"bare",0,0.16,0,237.39,1.15
"6506",0.00221476510067114,587.28322147651,"bare",0,0.16,0,237.35,1.15
"6507",0.00225503355704698,587.28322147651,"bare",0,0.16,0,237.3,1.15
"6508",0.00229530201342282,587.28322147651,"bare",0,0.16,0,237.25,1.15
"6509",0.00233557046979866,587.28322147651,"bare",0,0.16,0,237.2,1.15
"6510",0.0023758389261745,587.28322147651,"bare",0,0.16,0,237.16,1.15
"6511",0.00241610738255034,587.28322147651,"bare",0,0.16,0,237.11,1.15
"6512",0.00245637583892617,587.28322147651,"bare",0,0.16,0,237.06,1.15
"6513",0.00249664429530201,587.28322147651,"bare",0,0.16,0,237.01,1.15
"6514",0.00253691275167785,587.28322147651,"bare",0,0.16,0,236.97,1.15
"6515",0.00257718120805369,587.28322147651,"bare",0,0.16,0,236.92,1.15
"6516",0.00261744966442953,587.28322147651,"bare",0,0.16,0,236.87,1.15
"6517",0.00265771812080537,587.28322147651,"bare",0,0.16,0,236.82,1.15
"6518",0.00269798657718121,587.28322147651,"bare",0,0.16,0,236.78,1.15
"6519",0.00273825503355705,587.28322147651,"bare",0,0.16,0,236.73,1.15
"6520",0.00277852348993289,587.28322147651,"bare",0,0.16,0,236.68,1.15
"6521",0.00281879194630873,587.28322147651,"bare",0,0.16,0,236.63,1.15
"6522",0.00285906040268456,587.28322147651,"bare",0,0.16,0,236.59,1.15
"6523",0.0028993288590604,587.28322147651,"bare",0,0.16,0,236.54,1.15
"6524",0.00293959731543624,587.28322147651,"bare",0,0.16,0,236.49,1.15
"6525",0.00297986577181208,587.28322147651,"bare",0,0.16,0,236.45,1.15
"6526",0.00302013422818792,587.28322147651,"bare",0,0.16,0,236.4,1.15
"6527",0.00306040268456376,587.28322147651,"bare",0,0.16,0,236.35,1.15
"6528",0.0031006711409396,587.28322147651,"bare",0,0.16,0,236.3,1.15
"6529",0.00314093959731544,587.28322147651,"bare",0,0.16,0,236.26,1.15
"6530",0.00318120805369128,587.28322147651,"bare",0,0.16,0,236.21,1.15
"6531",0.00322147651006711,587.28322147651,"bare",0,0.16,0,236.16,1.15
"6532",0.00326174496644295,587.28322147651,"bare",0,0.16,0,236.12,1.15
"6533",0.00330201342281879,587.28322147651,"bare",0,0.16,0,236.07,1.15
"6534",0.00334228187919463,587.28322147651,"bare",0,0.16,0,236.02,1.15
"6535",0.00338255033557047,587.28322147651,"bare",0,0.16,0,235.97,1.15
"6536",0.00342281879194631,587.28322147651,"bare",0,0.16,0,235.93,1.15
"6537",0.00346308724832215,587.28322147651,"bare",0,0.16,0,235.88,1.15
"6538",0.00350335570469799,587.28322147651,"bare",0,0.16,0,235.83,1.15
"6539",0.00354362416107383,587.28322147651,"bare",0,0.16,0,235.79,1.15
"6540",0.00358389261744966,587.28322147651,"bare",0,0.16,0,235.74,1.15
"6541",0.0036241610738255,587.28322147651,"bare",0,0.16,0,235.69,1.15
"6542",0.00366442953020134,587.28322147651,"bare",0,0.16,0,235.65,1.15
"6543",0.00370469798657718,587.28322147651,"bare",0,0.16,0,235.6,1.15
"6544",0.00374496644295302,587.28322147651,"bare",0,0.16,0,235.55,1.15
"6545",0.00378523489932886,587.28322147651,"bare",0,0.16,0,235.51,1.15
"6546",0.0038255033557047,587.28322147651,"bare",0,0.16,0,235.46,1.15
"6547",0.00386577181208054,587.28322147651,"bare",0,0.16,0,235.41,1.15
"6548",0.00390604026845638,587.28322147651,"bare",0,0.16,0,235.37,1.15
"6549",0.00394630872483222,587.28322147651,"bare",0,0.16,0,235.32,1.15
"6550",0.00398657718120805,587.28322147651,"bare",0,0.16,0,235.27,1.15
"6551",0.00402684563758389,587.28322147651,"bare",0,0.16,0,235.23,1.15
"6552",0.00406711409395973,587.28322147651,"bare",0,0.16,0,235.18,1.15
"6553",0.00410738255033557,587.28322147651,"bare",0,0.16,0,235.13,1.15
"6554",0.00414765100671141,587.28322147651,"bare",0,0.16,0,235.09,1.15
"6555",0.00418791946308725,587.28322147651,"bare",0,0.16,0,235.04,1.15
"6556",0.00422818791946309,587.28322147651,"bare",0,0.16,0,234.99,1.15
"6557",0.00426845637583893,587.28322147651,"bare",0,0.16,0,234.95,1.15
"6558",0.00430872483221477,587.28322147651,"bare",0,0.16,0,234.9,1.15
"6559",0.0043489932885906,587.28322147651,"bare",0,0.16,0,234.85,1.15
"6560",0.00438926174496644,587.28322147651,"bare",0,0.16,0,234.81,1.15
"6561",0.00442953020134228,587.28322147651,"bare",0,0.16,0,234.76,1.15
"6562",0.00446979865771812,587.28322147651,"bare",0,0.16,0,234.71,1.15
"6563",0.00451006711409396,587.28322147651,"bare",0,0.16,0,234.67,1.15
"6564",0.0045503355704698,587.28322147651,"bare",0,0.16,0,234.62,1.15
"6565",0.00459060402684564,587.28322147651,"bare",0,0.16,0,234.57,1.15
"6566",0.00463087248322148,587.28322147651,"bare",0,0.16,0,234.53,1.15
"6567",0.00467114093959732,587.28322147651,"bare",0,0.16,0,234.48,1.15
"6568",0.00471140939597316,587.28322147651,"bare",0,0.16,0,234.43,1.15
"6569",0.00475167785234899,587.28322147651,"bare",0,0.16,0,234.39,1.15
"6570",0.00479194630872483,587.28322147651,"bare",0,0.16,0,234.34,1.15
"6571",0.00483221476510067,587.28322147651,"bare",0,0.16,0,234.3,1.15
"6572",0.00487248322147651,587.28322147651,"bare",0,0.16,0,234.25,1.15
"6573",0.00491275167785235,587.28322147651,"bare",0,0.16,0,234.2,1.15
"6574",0.00495302013422819,587.28322147651,"bare",0,0.16,0,234.16,1.15
"6575",0.00499328859060403,587.28322147651,"bare",0,0.16,0,234.11,1.15
"6576",0.00503355704697987,587.28322147651,"bare",0,0.16,0,234.06,1.15
"6577",0.0050738255033557,587.28322147651,"bare",0,0.16,0,234.02,1.15
"6578",0.00511409395973154,587.28322147651,"bare",0,0.16,0,233.97,1.15
"6579",0.00515436241610738,587.28322147651,"bare",0,0.16,0,233.93,1.15
"6580",0.00519463087248322,587.28322147651,"bare",0,0.16,0,233.88,1.15
"6581",0.00523489932885906,587.28322147651,"bare",0,0.16,0,233.83,1.15
"6582",0.0052751677852349,587.28322147651,"bare",0,0.16,0,233.79,1.15
"6583",0.00531543624161074,587.28322147651,"bare",0,0.16,0,233.74,1.15
"6584",0.00535570469798658,587.28322147651,"bare",0,0.16,0,233.69,1.15
"6585",0.00539597315436242,587.28322147651,"bare",0,0.16,0,233.65,1.15
"6586",0.00543624161073826,587.28322147651,"bare",0,0.16,0,233.6,1.15
"6587",0.00547651006711409,587.28322147651,"bare",0,0.16,0,233.56,1.15
"6588",0.00551677852348993,587.28322147651,"bare",0,0.16,0,233.51,1.15
"6589",0.00555704697986577,587.28322147651,"bare",0,0.16,0,233.46,1.15
"6590",0.00559731543624161,587.28322147651,"bare",0,0.16,0,233.42,1.15
"6591",0.00563758389261745,587.28322147651,"bare",0,0.16,0,233.37,1.15
"6592",0.00567785234899329,587.28322147651,"bare",0,0.16,0,233.33,1.15
"6593",0.00571812080536913,587.28322147651,"bare",0,0.16,0,233.28,1.15
"6594",0.00575838926174497,587.28322147651,"bare",0,0.16,0,233.23,1.15
"6595",0.00579865771812081,587.28322147651,"bare",0,0.16,0,233.19,1.15
"6596",0.00583892617449664,587.28322147651,"bare",0,0.16,0,233.14,1.15
"6597",0.00587919463087248,587.28322147651,"bare",0,0.16,0,233.1,1.15
"6598",0.00591946308724832,587.28322147651,"bare",0,0.16,0,233.05,1.15
"6599",0.00595973154362416,587.28322147651,"bare",0,0.16,0,233.01,1.15
"6600",0.006,587.28322147651,"bare",0,0.16,0,232.96,1.15
"6601",0,600.610738255034,"seagrass",200.25,0.17,3.6,5530.18,0.02
"6602",4.02684563758389e-05,600.610738255034,"seagrass",191.15,0.17,3.46,5317.19,0.02
"6603",8.05369127516779e-05,600.610738255034,"seagrass",182.94,0.17,3.33,5123.29,0.02
"6604",0.000120805369127517,600.610738255034,"seagrass",175.49,0.17,3.21,4945.69,0.02
"6605",0.000161073825503356,600.610738255034,"seagrass",168.68,0.17,3.1,4782.14,0.03
"6606",0.000201342281879195,600.610738255034,"seagrass",162.43,0.17,2.99,4630.81,0.03
"6607",0.000241610738255034,600.610738255034,"seagrass",156.67,0.17,2.9,4490.21,0.03
"6608",0.000281879194630873,600.610738255034,"seagrass",151.33,0.17,2.81,4359.08,0.03
"6609",0.000322147651006711,600.610738255034,"seagrass",146.36,0.17,2.73,4236.37,0.03
"6610",0.00036241610738255,600.610738255034,"seagrass",141.73,0.17,2.65,4121.18,0.03
"6611",0.000402684563758389,600.610738255034,"seagrass",137.39,0.17,2.58,4012.73,0.03
"6612",0.000442953020134228,600.610738255034,"seagrass",133.32,0.17,2.51,3910.37,0.03
"6613",0.000483221476510067,600.610738255034,"seagrass",129.49,0.17,2.44,3813.51,0.04
"6614",0.000523489932885906,600.610738255034,"seagrass",125.87,0.17,2.38,3721.65,0.04
"6615",0.000563758389261745,600.610738255034,"seagrass",122.45,0.17,2.32,3634.34,0.04
"6616",0.000604026845637584,600.610738255034,"seagrass",119.2,0.17,2.27,3551.18,0.04
"6617",0.000644295302013423,600.610738255034,"seagrass",116.12,0.17,2.21,3471.82,0.04
"6618",0.000684563758389262,600.610738255034,"seagrass",113.18,0.17,2.16,3395.94,0.04
"6619",0.000724832214765101,600.610738255034,"seagrass",110.38,0.17,2.11,3323.24,0.05
"6620",0.00076510067114094,600.610738255034,"seagrass",107.69,0.17,2.06,3253.47,0.05
"6621",0.000805369127516779,600.610738255034,"seagrass",105.12,0.17,2.02,3186.38,0.05
"6622",0.000845637583892618,600.610738255034,"seagrass",102.66,0.17,1.98,3121.76,0.05
"6623",0.000885906040268456,600.610738255034,"seagrass",100.29,0.17,1.93,3059.39,0.05
"6624",0.000926174496644295,600.610738255034,"seagrass",98,0.17,1.89,2999.08,0.06
"6625",0.000966442953020134,600.610738255034,"seagrass",95.79,0.17,1.85,2940.64,0.06
"6626",0.00100671140939597,600.610738255034,"seagrass",93.65,0.17,1.82,2883.9,0.06
"6627",0.00104697986577181,600.610738255034,"seagrass",91.58,0.17,1.78,2828.68,0.07
"6628",0.00108724832214765,600.610738255034,"seagrass",89.56,0.17,1.74,2774.81,0.07
"6629",0.00112751677852349,600.610738255034,"seagrass",87.59,0.17,1.71,2722.11,0.07
"6630",0.00116778523489933,600.610738255034,"seagrass",85.66,0.17,1.67,2670.4,0.08
"6631",0.00120805369127517,600.610738255034,"seagrass",83.76,0.17,1.64,2619.49,0.08
"6632",0.00124832214765101,600.610738255034,"seagrass",81.9,0.17,1.6,2569.17,0.09
"6633",0.00128859060402685,600.610738255034,"seagrass",80.05,0.17,1.57,2519.21,0.09
"6634",0.00132885906040268,600.610738255034,"seagrass",78.2,0.17,1.53,2469.34,0.1
"6635",0.00136912751677852,600.610738255034,"seagrass",76.36,0.17,1.5,2419.24,0.11
"6636",0.00140939597315436,600.610738255034,"seagrass",74.49,0.17,1.47,2368.5,0.12
"6637",0.0014496644295302,600.610738255034,"seagrass",72.59,0.17,1.43,2316.64,0.13
"6638",0.00148993288590604,600.610738255034,"seagrass",70.62,0.17,1.39,2262.98,0.14
"6639",0.00153020134228188,600.610738255034,"seagrass",68.56,0.17,1.36,2206.59,0.15
"6640",0.00157046979865772,600.610738255034,"seagrass",66.36,0.17,1.31,2146.1,0.17
"6641",0.00161073825503356,600.610738255034,"seagrass",63.93,0.17,1.27,2079.39,0.19
"6642",0.0016510067114094,600.610738255034,"seagrass",61.15,0.17,1.22,2002.8,0.22
"6643",0.00169127516778524,600.610738255034,"seagrass",57.77,0.17,1.15,1909.17,0.26
"6644",0.00173154362416107,600.610738255034,"bistable",53.14,0.17,1.06,1780.69,0.31
"6645",0.00177181208053691,600.610738255034,"bistable",44.21,0.17,0.89,1530.38,0.44
"6646",0.00181208053691275,600.610738255034,"bare",0,0.16,0,237.82,1.15
"6647",0.00185234899328859,600.610738255034,"bare",0,0.16,0,237.77,1.15
"6648",0.00189261744966443,600.610738255034,"bare",0,0.16,0,237.73,1.15
"6649",0.00193288590604027,600.610738255034,"bare",0,0.16,0,237.68,1.15
"6650",0.00197315436241611,600.610738255034,"bare",0,0.16,0,237.63,1.15
"6651",0.00201342281879195,600.610738255034,"bare",0,0.16,0,237.58,1.15
"6652",0.00205369127516779,600.610738255034,"bare",0,0.16,0,237.54,1.15
"6653",0.00209395973154362,600.610738255034,"bare",0,0.16,0,237.49,1.15
"6654",0.00213422818791946,600.610738255034,"bare",0,0.16,0,237.44,1.15
"6655",0.0021744966442953,600.610738255034,"bare",0,0.16,0,237.39,1.15
"6656",0.00221476510067114,600.610738255034,"bare",0,0.16,0,237.35,1.15
"6657",0.00225503355704698,600.610738255034,"bare",0,0.16,0,237.3,1.15
"6658",0.00229530201342282,600.610738255034,"bare",0,0.16,0,237.25,1.15
"6659",0.00233557046979866,600.610738255034,"bare",0,0.16,0,237.2,1.15
"6660",0.0023758389261745,600.610738255034,"bare",0,0.16,0,237.16,1.15
"6661",0.00241610738255034,600.610738255034,"bare",0,0.16,0,237.11,1.15
"6662",0.00245637583892617,600.610738255034,"bare",0,0.16,0,237.06,1.15
"6663",0.00249664429530201,600.610738255034,"bare",0,0.16,0,237.01,1.15
"6664",0.00253691275167785,600.610738255034,"bare",0,0.16,0,236.97,1.15
"6665",0.00257718120805369,600.610738255034,"bare",0,0.16,0,236.92,1.15
"6666",0.00261744966442953,600.610738255034,"bare",0,0.16,0,236.87,1.15
"6667",0.00265771812080537,600.610738255034,"bare",0,0.16,0,236.82,1.15
"6668",0.00269798657718121,600.610738255034,"bare",0,0.16,0,236.78,1.15
"6669",0.00273825503355705,600.610738255034,"bare",0,0.16,0,236.73,1.15
"6670",0.00277852348993289,600.610738255034,"bare",0,0.16,0,236.68,1.15
"6671",0.00281879194630873,600.610738255034,"bare",0,0.16,0,236.63,1.15
"6672",0.00285906040268456,600.610738255034,"bare",0,0.16,0,236.59,1.15
"6673",0.0028993288590604,600.610738255034,"bare",0,0.16,0,236.54,1.15
"6674",0.00293959731543624,600.610738255034,"bare",0,0.16,0,236.49,1.15
"6675",0.00297986577181208,600.610738255034,"bare",0,0.16,0,236.45,1.15
"6676",0.00302013422818792,600.610738255034,"bare",0,0.16,0,236.4,1.15
"6677",0.00306040268456376,600.610738255034,"bare",0,0.16,0,236.35,1.15
"6678",0.0031006711409396,600.610738255034,"bare",0,0.16,0,236.3,1.15
"6679",0.00314093959731544,600.610738255034,"bare",0,0.16,0,236.26,1.15
"6680",0.00318120805369128,600.610738255034,"bare",0,0.16,0,236.21,1.15
"6681",0.00322147651006711,600.610738255034,"bare",0,0.16,0,236.16,1.15
"6682",0.00326174496644295,600.610738255034,"bare",0,0.16,0,236.12,1.15
"6683",0.00330201342281879,600.610738255034,"bare",0,0.16,0,236.07,1.15
"6684",0.00334228187919463,600.610738255034,"bare",0,0.16,0,236.02,1.15
"6685",0.00338255033557047,600.610738255034,"bare",0,0.16,0,235.97,1.15
"6686",0.00342281879194631,600.610738255034,"bare",0,0.16,0,235.93,1.15
"6687",0.00346308724832215,600.610738255034,"bare",0,0.16,0,235.88,1.15
"6688",0.00350335570469799,600.610738255034,"bare",0,0.16,0,235.83,1.15
"6689",0.00354362416107383,600.610738255034,"bare",0,0.16,0,235.79,1.15
"6690",0.00358389261744966,600.610738255034,"bare",0,0.16,0,235.74,1.15
"6691",0.0036241610738255,600.610738255034,"bare",0,0.16,0,235.69,1.15
"6692",0.00366442953020134,600.610738255034,"bare",0,0.16,0,235.65,1.15
"6693",0.00370469798657718,600.610738255034,"bare",0,0.16,0,235.6,1.15
"6694",0.00374496644295302,600.610738255034,"bare",0,0.16,0,235.55,1.15
"6695",0.00378523489932886,600.610738255034,"bare",0,0.16,0,235.51,1.15
"6696",0.0038255033557047,600.610738255034,"bare",0,0.16,0,235.46,1.15
"6697",0.00386577181208054,600.610738255034,"bare",0,0.16,0,235.41,1.15
"6698",0.00390604026845638,600.610738255034,"bare",0,0.16,0,235.37,1.15
"6699",0.00394630872483222,600.610738255034,"bare",0,0.16,0,235.32,1.15
"6700",0.00398657718120805,600.610738255034,"bare",0,0.16,0,235.27,1.15
"6701",0.00402684563758389,600.610738255034,"bare",0,0.16,0,235.23,1.15
"6702",0.00406711409395973,600.610738255034,"bare",0,0.16,0,235.18,1.15
"6703",0.00410738255033557,600.610738255034,"bare",0,0.16,0,235.13,1.15
"6704",0.00414765100671141,600.610738255034,"bare",0,0.16,0,235.09,1.15
"6705",0.00418791946308725,600.610738255034,"bare",0,0.16,0,235.04,1.15
"6706",0.00422818791946309,600.610738255034,"bare",0,0.16,0,234.99,1.15
"6707",0.00426845637583893,600.610738255034,"bare",0,0.16,0,234.95,1.15
"6708",0.00430872483221477,600.610738255034,"bare",0,0.16,0,234.9,1.15
"6709",0.0043489932885906,600.610738255034,"bare",0,0.16,0,234.85,1.15
"6710",0.00438926174496644,600.610738255034,"bare",0,0.16,0,234.81,1.15
"6711",0.00442953020134228,600.610738255034,"bare",0,0.16,0,234.76,1.15
"6712",0.00446979865771812,600.610738255034,"bare",0,0.16,0,234.71,1.15
"6713",0.00451006711409396,600.610738255034,"bare",0,0.16,0,234.67,1.15
"6714",0.0045503355704698,600.610738255034,"bare",0,0.16,0,234.62,1.15
"6715",0.00459060402684564,600.610738255034,"bare",0,0.16,0,234.57,1.15
"6716",0.00463087248322148,600.610738255034,"bare",0,0.16,0,234.53,1.15
"6717",0.00467114093959732,600.610738255034,"bare",0,0.16,0,234.48,1.15
"6718",0.00471140939597316,600.610738255034,"bare",0,0.16,0,234.43,1.15
"6719",0.00475167785234899,600.610738255034,"bare",0,0.16,0,234.39,1.15
"6720",0.00479194630872483,600.610738255034,"bare",0,0.16,0,234.34,1.15
"6721",0.00483221476510067,600.610738255034,"bare",0,0.16,0,234.3,1.15
"6722",0.00487248322147651,600.610738255034,"bare",0,0.16,0,234.25,1.15
"6723",0.00491275167785235,600.610738255034,"bare",0,0.16,0,234.2,1.15
"6724",0.00495302013422819,600.610738255034,"bare",0,0.16,0,234.16,1.15
"6725",0.00499328859060403,600.610738255034,"bare",0,0.16,0,234.11,1.15
"6726",0.00503355704697987,600.610738255034,"bare",0,0.16,0,234.06,1.15
"6727",0.0050738255033557,600.610738255034,"bare",0,0.16,0,234.02,1.15
"6728",0.00511409395973154,600.610738255034,"bare",0,0.16,0,233.97,1.15
"6729",0.00515436241610738,600.610738255034,"bare",0,0.16,0,233.93,1.15
"6730",0.00519463087248322,600.610738255034,"bare",0,0.16,0,233.88,1.15
"6731",0.00523489932885906,600.610738255034,"bare",0,0.16,0,233.83,1.15
"6732",0.0052751677852349,600.610738255034,"bare",0,0.16,0,233.79,1.15
"6733",0.00531543624161074,600.610738255034,"bare",0,0.16,0,233.74,1.15
"6734",0.00535570469798658,600.610738255034,"bare",0,0.16,0,233.69,1.15
"6735",0.00539597315436242,600.610738255034,"bare",0,0.16,0,233.65,1.15
"6736",0.00543624161073826,600.610738255034,"bare",0,0.16,0,233.6,1.15
"6737",0.00547651006711409,600.610738255034,"bare",0,0.16,0,233.56,1.15
"6738",0.00551677852348993,600.610738255034,"bare",0,0.16,0,233.51,1.15
"6739",0.00555704697986577,600.610738255034,"bare",0,0.16,0,233.46,1.15
