"","temp","sh","stability","S","CA","CS","CB","N"
"1919",306.215100671141,415.740939597316,"bare",0,0.14,0,117.3,1.15
"1920",306.277516778523,415.740939597316,"bare",0,0.14,0,116.58,1.15
"1921",306.339932885906,415.740939597316,"bare",0,0.14,0,115.86,1.15
"1922",306.402348993289,415.740939597316,"bare",0,0.14,0,115.14,1.15
"1923",306.464765100671,415.740939597316,"bare",0,0.14,0,114.43,1.15
"1924",306.527181208054,415.740939597316,"bare",0,0.14,0,113.72,1.15
"1925",306.589597315436,415.740939597316,"bare",0,0.14,0,113.02,1.15
"1926",306.652013422819,415.740939597316,"bare",0,0.14,0,112.32,1.15
"1927",306.714429530201,415.740939597316,"bare",0,0.14,0,111.63,1.15
"1928",306.776845637584,415.740939597316,"bare",0,0.14,0,110.94,1.15
"1929",306.839261744966,415.740939597316,"bare",0,0.14,0,110.25,1.15
"1930",306.901677852349,415.740939597316,"bare",0,0.14,0,109.57,1.15
"1931",306.964093959732,415.740939597316,"bare",0,0.14,0,108.89,1.15
"1932",307.026510067114,415.740939597316,"bare",0,0.14,0,108.21,1.15
"1933",307.088926174497,415.740939597316,"bare",0,0.14,0,107.54,1.15
"1934",307.151342281879,415.740939597316,"bare",0,0.14,0,106.87,1.15
"1935",307.213758389262,415.740939597316,"bare",0,0.14,0,106.21,1.15
"1936",307.276174496644,415.740939597316,"bare",0,0.14,0,105.55,1.15
"1937",307.338590604027,415.740939597316,"bare",0,0.14,0,104.9,1.15
"1938",307.401006711409,415.740939597316,"bare",0,0.14,0,104.24,1.15
"1939",307.463422818792,415.740939597316,"bare",0,0.14,0,103.6,1.15
"1940",307.525838926174,415.740939597316,"bare",0,0.14,0,102.95,1.15
"1941",307.588255033557,415.740939597316,"bare",0,0.14,0,102.31,1.15
"1942",307.65067114094,415.740939597316,"bare",0,0.14,0,101.67,1.15
"1943",307.713087248322,415.740939597316,"bare",0,0.14,0,101.04,1.15
"1944",307.775503355705,415.740939597316,"bare",0,0.14,0,100.41,1.15
"1945",307.837919463087,415.740939597316,"bare",0,0.14,0,99.79,1.15
"1946",307.90033557047,415.740939597316,"bare",0,0.14,0,99.17,1.15
"1947",307.962751677852,415.740939597316,"bare",0,0.13,0,98.55,1.15
"1948",308.025167785235,415.740939597316,"bare",0,0.13,0,97.93,1.15
"1949",308.087583892617,415.740939597316,"bare",0,0.13,0,97.32,1.15
"1950",308.15,415.740939597316,"bare",0,0.13,0,96.71,1.15
"1951",298.85,449.202684563758,"seagrass",236.52,0.24,3.98,6192.2,0.02
"1952",298.912416107383,449.202684563758,"seagrass",236.53,0.24,3.98,6161.75,0.02
"1953",298.974832214765,449.202684563758,"seagrass",236.53,0.24,3.98,6131.45,0.02
"1954",299.037248322148,449.202684563758,"seagrass",236.54,0.24,3.98,6101.3,0.02
"1955",299.09966442953,449.202684563758,"seagrass",236.54,0.24,3.98,6071.29,0.02
"1956",299.162080536913,449.202684563758,"seagrass",236.55,0.23,3.98,6041.42,0.02
"1957",299.224496644295,449.202684563758,"seagrass",236.55,0.23,3.98,6011.7,0.02
"1958",299.286912751678,449.202684563758,"seagrass",236.55,0.23,3.98,5982.13,0.02
"1959",299.34932885906,449.202684563758,"seagrass",236.55,0.23,3.98,5952.69,0.02
"1960",299.411744966443,449.202684563758,"seagrass",236.55,0.23,3.98,5923.39,0.02
"1961",299.474161073826,449.202684563758,"seagrass",236.55,0.23,3.98,5894.23,0.02
"1962",299.536577181208,449.202684563758,"seagrass",236.55,0.23,3.98,5865.21,0.02
"1963",299.598993288591,449.202684563758,"seagrass",236.55,0.23,3.98,5836.33,0.02
"1964",299.661409395973,449.202684563758,"seagrass",236.55,0.23,3.98,5807.59,0.02
"1965",299.723825503356,449.202684563758,"seagrass",236.54,0.23,3.98,5778.98,0.02
"1966",299.786241610738,449.202684563758,"seagrass",236.54,0.23,3.98,5750.5,0.02
"1967",299.848657718121,449.202684563758,"seagrass",236.53,0.23,3.98,5722.16,0.02
"1968",299.911073825503,449.202684563758,"seagrass",236.53,0.23,3.98,5693.95,0.02
"1969",299.973489932886,449.202684563758,"seagrass",236.52,0.23,3.98,5665.87,0.02
"1970",300.035906040268,449.202684563758,"seagrass",236.51,0.23,3.98,5637.92,0.02
"1971",300.098322147651,449.202684563758,"seagrass",236.5,0.23,3.98,5610.09,0.02
"1972",300.160738255034,449.202684563758,"seagrass",236.49,0.23,3.98,5582.4,0.02
"1973",300.223154362416,449.202684563758,"seagrass",236.48,0.23,3.98,5554.83,0.02
"1974",300.285570469799,449.202684563758,"seagrass",236.47,0.23,3.98,5527.39,0.02
"1975",300.347986577181,449.202684563758,"seagrass",236.46,0.23,3.98,5500.07,0.02
"1976",300.410402684564,449.202684563758,"seagrass",236.44,0.23,3.98,5472.88,0.02
"1977",300.472818791946,449.202684563758,"seagrass",236.43,0.23,3.98,5445.81,0.02
"1978",300.535234899329,449.202684563758,"seagrass",236.41,0.23,3.97,5418.85,0.02
"1979",300.597651006711,449.202684563758,"seagrass",236.39,0.23,3.97,5392.02,0.02
"1980",300.660067114094,449.202684563758,"seagrass",236.37,0.23,3.97,5365.3,0.02
"1981",300.722483221477,449.202684563758,"seagrass",236.35,0.23,3.97,5338.7,0.02
"1982",300.784899328859,449.202684563758,"seagrass",236.33,0.23,3.97,5312.21,0.02
"1983",300.847315436242,449.202684563758,"seagrass",236.3,0.23,3.97,5285.84,0.02
"1984",300.909731543624,449.202684563758,"seagrass",236.28,0.23,3.97,5259.58,0.02
"1985",300.972147651007,449.202684563758,"seagrass",236.25,0.23,3.97,5233.43,0.02
"1986",301.034563758389,449.202684563758,"seagrass",236.22,0.23,3.97,5207.39,0.02
"1987",301.096979865772,449.202684563758,"seagrass",236.19,0.23,3.97,5181.45,0.02
"1988",301.159395973154,449.202684563758,"seagrass",236.16,0.23,3.97,5155.62,0.02
"1989",301.221812080537,449.202684563758,"seagrass",236.12,0.23,3.97,5129.89,0.02
"1990",301.284228187919,449.202684563758,"seagrass",236.09,0.23,3.97,5104.27,0.02
"1991",301.346644295302,449.202684563758,"seagrass",236.05,0.23,3.97,5078.74,0.02
"1992",301.409060402685,449.202684563758,"seagrass",236.01,0.22,3.97,5053.31,0.02
"1993",301.471476510067,449.202684563758,"seagrass",235.96,0.22,3.97,5027.97,0.02
"1994",301.53389261745,449.202684563758,"seagrass",235.92,0.22,3.97,5002.73,0.02
"1995",301.596308724832,449.202684563758,"seagrass",235.87,0.22,3.97,4977.57,0.02
"1996",301.658724832215,449.202684563758,"seagrass",235.82,0.22,3.97,4952.51,0.02
"1997",301.721140939597,449.202684563758,"seagrass",235.76,0.22,3.96,4927.52,0.02
"1998",301.78355704698,449.202684563758,"seagrass",235.7,0.22,3.96,4902.62,0.02
"1999",301.845973154362,449.202684563758,"seagrass",235.64,0.22,3.96,4877.8,0.02
"2000",301.908389261745,449.202684563758,"seagrass",235.58,0.22,3.96,4853.05,0.02
"2001",301.970805369128,449.202684563758,"seagrass",235.51,0.22,3.96,4828.38,0.02
"2002",302.03322147651,449.202684563758,"seagrass",235.44,0.22,3.96,4803.77,0.02
"2003",302.095637583893,449.202684563758,"seagrass",235.36,0.22,3.96,4779.23,0.02
"2004",302.158053691275,449.202684563758,"seagrass",235.28,0.22,3.96,4754.74,0.02
"2005",302.220469798658,449.202684563758,"seagrass",235.19,0.22,3.96,4730.31,0.02
"2006",302.28288590604,449.202684563758,"seagrass",235.1,0.22,3.95,4705.93,0.02
"2007",302.345302013423,449.202684563758,"seagrass",235,0.22,3.95,4681.59,0.02
"2008",302.407718120805,449.202684563758,"seagrass",234.9,0.22,3.95,4657.29,0.02
"2009",302.470134228188,449.202684563758,"seagrass",234.79,0.22,3.95,4633.02,0.03
"2010",302.53255033557,449.202684563758,"seagrass",234.67,0.22,3.95,4608.77,0.03
"2011",302.594966442953,449.202684563758,"seagrass",234.55,0.22,3.95,4584.54,0.03
"2012",302.657382550336,449.202684563758,"seagrass",234.42,0.22,3.94,4560.32,0.03
"2013",302.719798657718,449.202684563758,"seagrass",234.28,0.22,3.94,4536.09,0.03
"2014",302.782214765101,449.202684563758,"seagrass",234.13,0.22,3.94,4511.84,0.03
"2015",302.844630872483,449.202684563758,"seagrass",233.97,0.22,3.94,4487.57,0.03
"2016",302.907046979866,449.202684563758,"seagrass",233.79,0.22,3.94,4463.26,0.03
"2017",302.969463087248,449.202684563758,"seagrass",233.61,0.22,3.93,4438.89,0.03
"2018",303.031879194631,449.202684563758,"seagrass",233.41,0.22,3.93,4414.45,0.03
"2019",303.094295302013,449.202684563758,"seagrass",233.2,0.22,3.93,4389.91,0.03
"2020",303.156711409396,449.202684563758,"seagrass",232.96,0.22,3.92,4365.25,0.03
"2021",303.219127516779,449.202684563758,"seagrass",232.71,0.22,3.92,4340.45,0.03
"2022",303.281543624161,449.202684563758,"seagrass",232.44,0.22,3.92,4315.47,0.03
"2023",303.343959731544,449.202684563758,"seagrass",232.15,0.21,3.91,4290.28,0.03
"2024",303.406375838926,449.202684563758,"seagrass",231.82,0.21,3.91,4264.83,0.04
"2025",303.468791946309,449.202684563758,"seagrass",231.47,0.21,3.9,4239.08,0.04
"2026",303.531208053691,449.202684563758,"seagrass",231.08,0.21,3.9,4212.96,0.04
"2027",303.593624161074,449.202684563758,"seagrass",230.65,0.21,3.89,4186.41,0.04
"2028",303.656040268456,449.202684563758,"seagrass",230.18,0.21,3.88,4159.34,0.04
"2029",303.718456375839,449.202684563758,"seagrass",229.65,0.21,3.88,4131.63,0.04
"2030",303.780872483221,449.202684563758,"seagrass",229.05,0.21,3.87,4103.16,0.05
"2031",303.843288590604,449.202684563758,"seagrass",228.38,0.21,3.86,4073.75,0.05
"2032",303.905704697987,449.202684563758,"bistable",227.61,0.21,3.85,4043.19,0.05
"2033",303.968120805369,449.202684563758,"bistable",226.73,0.21,3.84,4011.19,0.05
"2034",304.030536912752,449.202684563758,"bistable",225.71,0.21,3.82,3977.36,0.06
"2035",304.092953020134,449.202684563758,"bistable",224.51,0.21,3.8,3941.18,0.06
"2036",304.155369127517,449.202684563758,"bistable",223.07,0.21,3.78,3901.9,0.07
"2037",304.217785234899,449.202684563758,"bistable",221.32,0.21,3.76,3858.4,0.07
"2038",304.280201342282,449.202684563758,"bistable",219.12,0.21,3.73,3808.89,0.08
"2039",304.342617449664,449.202684563758,"bistable",216.26,0.21,3.69,3750.36,0.09
"2040",304.405033557047,449.202684563758,"bistable",212.33,0.2,3.63,3676.98,0.11
"2041",304.46744966443,449.202684563758,"bistable",206.34,0.2,3.54,3574.9,0.13
"2042",304.529865771812,449.202684563758,"bistable",194.42,0.2,3.37,3388.73,0.17
"2043",304.592281879195,449.202684563758,"bare",0,0.15,0,137.68,1.15
"2044",304.654697986577,449.202684563758,"bare",0,0.15,0,136.84,1.15
"2045",304.71711409396,449.202684563758,"bare",0,0.15,0,136,1.15
"2046",304.779530201342,449.202684563758,"bare",0,0.15,0,135.17,1.15
"2047",304.841946308725,449.202684563758,"bare",0,0.15,0,134.34,1.15
"2048",304.904362416107,449.202684563758,"bare",0,0.15,0,133.52,1.15
"2049",304.96677852349,449.202684563758,"bare",0,0.15,0,132.7,1.15
"2050",305.029194630872,449.202684563758,"bare",0,0.15,0,131.89,1.15
"2051",305.091610738255,449.202684563758,"bare",0,0.15,0,131.08,1.15
"2052",305.154026845638,449.202684563758,"bare",0,0.14,0,130.28,1.15
"2053",305.21644295302,449.202684563758,"bare",0,0.14,0,129.48,1.15
"2054",305.278859060403,449.202684563758,"bare",0,0.14,0,128.68,1.15
"2055",305.341275167785,449.202684563758,"bare",0,0.14,0,127.89,1.15
"2056",305.403691275168,449.202684563758,"bare",0,0.14,0,127.11,1.15
"2057",305.46610738255,449.202684563758,"bare",0,0.14,0,126.33,1.15
"2058",305.528523489933,449.202684563758,"bare",0,0.14,0,125.55,1.15
"2059",305.590939597315,449.202684563758,"bare",0,0.14,0,124.78,1.15
"2060",305.653355704698,449.202684563758,"bare",0,0.14,0,124.01,1.15
"2061",305.715771812081,449.202684563758,"bare",0,0.14,0,123.25,1.15
"2062",305.778187919463,449.202684563758,"bare",0,0.14,0,122.49,1.15
"2063",305.840604026846,449.202684563758,"bare",0,0.14,0,121.74,1.15
"2064",305.903020134228,449.202684563758,"bare",0,0.14,0,120.99,1.15
"2065",305.965436241611,449.202684563758,"bare",0,0.14,0,120.24,1.15
"2066",306.027852348993,449.202684563758,"bare",0,0.14,0,119.5,1.15
"2067",306.090268456376,449.202684563758,"bare",0,0.14,0,118.76,1.15
"2068",306.152684563758,449.202684563758,"bare",0,0.14,0,118.03,1.15
"2069",306.215100671141,449.202684563758,"bare",0,0.14,0,117.3,1.15
"2070",306.277516778523,449.202684563758,"bare",0,0.14,0,116.58,1.15
"2071",306.339932885906,449.202684563758,"bare",0,0.14,0,115.86,1.15
"2072",306.402348993289,449.202684563758,"bare",0,0.14,0,115.14,1.15
"2073",306.464765100671,449.202684563758,"bare",0,0.14,0,114.43,1.15
"2074",306.527181208054,449.202684563758,"bare",0,0.14,0,113.72,1.15
"2075",306.589597315436,449.202684563758,"bare",0,0.14,0,113.02,1.15
"2076",306.652013422819,449.202684563758,"bare",0,0.14,0,112.32,1.15
"2077",306.714429530201,449.202684563758,"bare",0,0.14,0,111.63,1.15
"2078",306.776845637584,449.202684563758,"bare",0,0.14,0,110.94,1.15
"2079",306.839261744966,449.202684563758,"bare",0,0.14,0,110.25,1.15
"2080",306.901677852349,449.202684563758,"bare",0,0.14,0,109.57,1.15
"2081",306.964093959732,449.202684563758,"bare",0,0.14,0,108.89,1.15
"2082",307.026510067114,449.202684563758,"bare",0,0.14,0,108.21,1.15
"2083",307.088926174497,449.202684563758,"bare",0,0.14,0,107.54,1.15
"2084",307.151342281879,449.202684563758,"bare",0,0.14,0,106.87,1.15
"2085",307.213758389262,449.202684563758,"bare",0,0.14,0,106.21,1.15
"2086",307.276174496644,449.202684563758,"bare",0,0.14,0,105.55,1.15
"2087",307.338590604027,449.202684563758,"bare",0,0.14,0,104.9,1.15
"2088",307.401006711409,449.202684563758,"bare",0,0.14,0,104.24,1.15
"2089",307.463422818792,449.202684563758,"bare",0,0.14,0,103.6,1.15
"2090",307.525838926174,449.202684563758,"bare",0,0.14,0,102.95,1.15
"2091",307.588255033557,449.202684563758,"bare",0,0.14,0,102.31,1.15
"2092",307.65067114094,449.202684563758,"bare",0,0.14,0,101.67,1.15
"2093",307.713087248322,449.202684563758,"bare",0,0.14,0,101.04,1.15
"2094",307.775503355705,449.202684563758,"bare",0,0.14,0,100.41,1.15
"2095",307.837919463087,449.202684563758,"bare",0,0.14,0,99.79,1.15
"2096",307.90033557047,449.202684563758,"bare",0,0.14,0,99.17,1.15
"2097",307.962751677852,449.202684563758,"bare",0,0.13,0,98.55,1.15
"2098",308.025167785235,449.202684563758,"bare",0,0.13,0,97.93,1.15
"2099",308.087583892617,449.202684563758,"bare",0,0.13,0,97.32,1.15
"2100",308.15,449.202684563758,"bare",0,0.13,0,96.71,1.15
"2101",298.85,482.664429530201,"seagrass",228.74,0.23,3.91,6085.41,0.02
"2102",298.912416107383,482.664429530201,"seagrass",228.74,0.23,3.91,6055.49,0.02
"2103",298.974832214765,482.664429530201,"seagrass",228.75,0.23,3.91,6025.72,0.02
"2104",299.037248322148,482.664429530201,"seagrass",228.75,0.23,3.91,5996.09,0.02
"2105",299.09966442953,482.664429530201,"seagrass",228.76,0.23,3.91,5966.6,0.02
"2106",299.162080536913,482.664429530201,"seagrass",228.76,0.23,3.91,5937.25,0.02
"2107",299.224496644295,482.664429530201,"seagrass",228.76,0.23,3.91,5908.04,0.02
"2108",299.286912751678,482.664429530201,"seagrass",228.76,0.23,3.91,5878.97,0.02
"2109",299.34932885906,482.664429530201,"seagrass",228.76,0.23,3.91,5850.04,0.02
"2110",299.411744966443,482.664429530201,"seagrass",228.76,0.23,3.91,5821.25,0.02
"2111",299.474161073826,482.664429530201,"seagrass",228.76,0.23,3.91,5792.59,0.02
"2112",299.536577181208,482.664429530201,"seagrass",228.76,0.23,3.91,5764.06,0.02
"2113",299.598993288591,482.664429530201,"seagrass",228.76,0.23,3.91,5735.67,0.02
"2114",299.661409395973,482.664429530201,"seagrass",228.76,0.23,3.91,5707.42,0.02
"2115",299.723825503356,482.664429530201,"seagrass",228.75,0.23,3.91,5679.29,0.02
"2116",299.786241610738,482.664429530201,"seagrass",228.75,0.23,3.91,5651.3,0.02
"2117",299.848657718121,482.664429530201,"seagrass",228.74,0.23,3.91,5623.44,0.02
"2118",299.911073825503,482.664429530201,"seagrass",228.74,0.23,3.91,5595.7,0.02
"2119",299.973489932886,482.664429530201,"seagrass",228.73,0.22,3.91,5568.09,0.02
"2120",300.035906040268,482.664429530201,"seagrass",228.72,0.22,3.91,5540.61,0.02
"2121",300.098322147651,482.664429530201,"seagrass",228.71,0.22,3.91,5513.26,0.02
"2122",300.160738255034,482.664429530201,"seagrass",228.7,0.22,3.91,5486.03,0.02
"2123",300.223154362416,482.664429530201,"seagrass",228.69,0.22,3.91,5458.92,0.02
"2124",300.285570469799,482.664429530201,"seagrass",228.67,0.22,3.91,5431.94,0.02
"2125",300.347986577181,482.664429530201,"seagrass",228.66,0.22,3.91,5405.07,0.02
"2126",300.410402684564,482.664429530201,"seagrass",228.65,0.22,3.91,5378.32,0.02
"2127",300.472818791946,482.664429530201,"seagrass",228.63,0.22,3.91,5351.7,0.02
"2128",300.535234899329,482.664429530201,"seagrass",228.61,0.22,3.91,5325.19,0.02
"2129",300.597651006711,482.664429530201,"seagrass",228.59,0.22,3.91,5298.79,0.02
"2130",300.660067114094,482.664429530201,"seagrass",228.57,0.22,3.91,5272.51,0.02
"2131",300.722483221477,482.664429530201,"seagrass",228.55,0.22,3.91,5246.34,0.02
"2132",300.784899328859,482.664429530201,"seagrass",228.53,0.22,3.91,5220.29,0.02
"2133",300.847315436242,482.664429530201,"seagrass",228.5,0.22,3.91,5194.34,0.02
"2134",300.909731543624,482.664429530201,"seagrass",228.47,0.22,3.91,5168.5,0.02
"2135",300.972147651007,482.664429530201,"seagrass",228.45,0.22,3.91,5142.76,0.02
"2136",301.034563758389,482.664429530201,"seagrass",228.42,0.22,3.91,5117.14,0.02
"2137",301.096979865772,482.664429530201,"seagrass",228.38,0.22,3.91,5091.61,0.02
"2138",301.159395973154,482.664429530201,"seagrass",228.35,0.22,3.9,5066.19,0.02
"2139",301.221812080537,482.664429530201,"seagrass",228.31,0.22,3.9,5040.86,0.02
"2140",301.284228187919,482.664429530201,"seagrass",228.27,0.22,3.9,5015.63,0.02
"2141",301.346644295302,482.664429530201,"seagrass",228.23,0.22,3.9,4990.5,0.02
"2142",301.409060402685,482.664429530201,"seagrass",228.19,0.22,3.9,4965.46,0.02
"2143",301.471476510067,482.664429530201,"seagrass",228.15,0.22,3.9,4940.5,0.02
"2144",301.53389261745,482.664429530201,"seagrass",228.1,0.22,3.9,4915.64,0.02
"2145",301.596308724832,482.664429530201,"seagrass",228.05,0.22,3.9,4890.86,0.02
"2146",301.658724832215,482.664429530201,"seagrass",227.99,0.22,3.9,4866.17,0.02
"2147",301.721140939597,482.664429530201,"seagrass",227.94,0.22,3.9,4841.55,0.02
"2148",301.78355704698,482.664429530201,"seagrass",227.88,0.22,3.9,4817.01,0.02
"2149",301.845973154362,482.664429530201,"seagrass",227.81,0.22,3.9,4792.55,0.02
"2150",301.908389261745,482.664429530201,"seagrass",227.75,0.22,3.9,4768.15,0.02
"2151",301.970805369128,482.664429530201,"seagrass",227.68,0.22,3.89,4743.82,0.02
"2152",302.03322147651,482.664429530201,"seagrass",227.6,0.22,3.89,4719.55,0.02
"2153",302.095637583893,482.664429530201,"seagrass",227.52,0.22,3.89,4695.34,0.02
"2154",302.158053691275,482.664429530201,"seagrass",227.44,0.21,3.89,4671.18,0.02
"2155",302.220469798658,482.664429530201,"seagrass",227.35,0.21,3.89,4647.06,0.02
"2156",302.28288590604,482.664429530201,"seagrass",227.25,0.21,3.89,4622.99,0.03
"2157",302.345302013423,482.664429530201,"seagrass",227.15,0.21,3.89,4598.95,0.03
"2158",302.407718120805,482.664429530201,"seagrass",227.04,0.21,3.88,4574.94,0.03
"2159",302.470134228188,482.664429530201,"seagrass",226.93,0.21,3.88,4550.96,0.03
"2160",302.53255033557,482.664429530201,"seagrass",226.81,0.21,3.88,4526.98,0.03
"2161",302.594966442953,482.664429530201,"seagrass",226.68,0.21,3.88,4503.01,0.03
"2162",302.657382550336,482.664429530201,"seagrass",226.54,0.21,3.88,4479.03,0.03
"2163",302.719798657718,482.664429530201,"seagrass",226.4,0.21,3.88,4455.04,0.03
"2164",302.782214765101,482.664429530201,"seagrass",226.24,0.21,3.87,4431.02,0.03
"2165",302.844630872483,482.664429530201,"seagrass",226.07,0.21,3.87,4406.95,0.03
"2166",302.907046979866,482.664429530201,"seagrass",225.89,0.21,3.87,4382.82,0.03
"2167",302.969463087248,482.664429530201,"seagrass",225.69,0.21,3.86,4358.62,0.03
"2168",303.031879194631,482.664429530201,"seagrass",225.48,0.21,3.86,4334.31,0.03
"2169",303.094295302013,482.664429530201,"seagrass",225.26,0.21,3.86,4309.89,0.03
"2170",303.156711409396,482.664429530201,"seagrass",225.01,0.21,3.85,4285.32,0.03
"2171",303.219127516779,482.664429530201,"seagrass",224.75,0.21,3.85,4260.56,0.03
"2172",303.281543624161,482.664429530201,"seagrass",224.46,0.21,3.85,4235.6,0.04
"2173",303.343959731544,482.664429530201,"seagrass",224.14,0.21,3.84,4210.37,0.04
"2174",303.406375838926,482.664429530201,"seagrass",223.8,0.21,3.84,4184.84,0.04
"2175",303.468791946309,482.664429530201,"seagrass",223.42,0.21,3.83,4158.94,0.04
"2176",303.531208053691,482.664429530201,"seagrass",223,0.21,3.83,4132.6,0.04
"2177",303.593624161074,482.664429530201,"seagrass",222.53,0.21,3.82,4105.74,0.04
"2178",303.656040268456,482.664429530201,"seagrass",222.02,0.21,3.81,4078.24,0.04
"2179",303.718456375839,482.664429530201,"seagrass",221.44,0.21,3.8,4049.97,0.05
"2180",303.780872483221,482.664429530201,"seagrass",220.78,0.21,3.79,4020.76,0.05
"2181",303.843288590604,482.664429530201,"seagrass",220.04,0.21,3.78,3990.4,0.05
"2182",303.905704697987,482.664429530201,"bistable",219.18,0.2,3.77,3958.59,0.06
"2183",303.968120805369,482.664429530201,"bistable",218.19,0.2,3.75,3924.98,0.06
"2184",304.030536912752,482.664429530201,"bistable",217.02,0.2,3.74,3889.02,0.06
"2185",304.092953020134,482.664429530201,"bistable",215.63,0.2,3.72,3849.97,0.07
"2186",304.155369127517,482.664429530201,"bistable",213.93,0.2,3.69,3806.74,0.08
"2187",304.217785234899,482.664429530201,"bistable",211.8,0.2,3.66,3757.59,0.08
"2188",304.280201342282,482.664429530201,"bistable",209.05,0.2,3.62,3699.59,0.09
"2189",304.342617449664,482.664429530201,"bistable",205.28,0.2,3.57,3627.16,0.11
"2190",304.405033557047,482.664429530201,"bistable",199.61,0.2,3.48,3527.33,0.13
"2191",304.46744966443,482.664429530201,"bistable",188.77,0.2,3.32,3352.14,0.17
"2192",304.529865771812,482.664429530201,"bare",0,0.15,0,138.53,1.15
"2193",304.592281879195,482.664429530201,"bare",0,0.15,0,137.68,1.15
"2194",304.654697986577,482.664429530201,"bare",0,0.15,0,136.84,1.15
"2195",304.71711409396,482.664429530201,"bare",0,0.15,0,136,1.15
"2196",304.779530201342,482.664429530201,"bare",0,0.15,0,135.17,1.15
"2197",304.841946308725,482.664429530201,"bare",0,0.15,0,134.34,1.15
"2198",304.904362416107,482.664429530201,"bare",0,0.15,0,133.52,1.15
"2199",304.96677852349,482.664429530201,"bare",0,0.15,0,132.7,1.15
"2200",305.029194630872,482.664429530201,"bare",0,0.15,0,131.89,1.15
"2201",305.091610738255,482.664429530201,"bare",0,0.15,0,131.08,1.15
"2202",305.154026845638,482.664429530201,"bare",0,0.14,0,130.28,1.15
"2203",305.21644295302,482.664429530201,"bare",0,0.14,0,129.48,1.15
"2204",305.278859060403,482.664429530201,"bare",0,0.14,0,128.68,1.15
"2205",305.341275167785,482.664429530201,"bare",0,0.14,0,127.89,1.15
"2206",305.403691275168,482.664429530201,"bare",0,0.14,0,127.11,1.15
"2207",305.46610738255,482.664429530201,"bare",0,0.14,0,126.33,1.15
"2208",305.528523489933,482.664429530201,"bare",0,0.14,0,125.55,1.15
"2209",305.590939597315,482.664429530201,"bare",0,0.14,0,124.78,1.15
"2210",305.653355704698,482.664429530201,"bare",0,0.14,0,124.01,1.15
"2211",305.715771812081,482.664429530201,"bare",0,0.14,0,123.25,1.15
"2212",305.778187919463,482.664429530201,"bare",0,0.14,0,122.49,1.15
"2213",305.840604026846,482.664429530201,"bare",0,0.14,0,121.74,1.15
"2214",305.903020134228,482.664429530201,"bare",0,0.14,0,120.99,1.15
"2215",305.965436241611,482.664429530201,"bare",0,0.14,0,120.24,1.15
"2216",306.027852348993,482.664429530201,"bare",0,0.14,0,119.5,1.15
"2217",306.090268456376,482.664429530201,"bare",0,0.14,0,118.76,1.15
"2218",306.152684563758,482.664429530201,"bare",0,0.14,0,118.03,1.15
"2219",306.215100671141,482.664429530201,"bare",0,0.14,0,117.3,1.15
"2220",306.277516778523,482.664429530201,"bare",0,0.14,0,116.58,1.15
"2221",306.339932885906,482.664429530201,"bare",0,0.14,0,115.86,1.15
"2222",306.402348993289,482.664429530201,"bare",0,0.14,0,115.14,1.15
"2223",306.464765100671,482.664429530201,"bare",0,0.14,0,114.43,1.15
"2224",306.527181208054,482.664429530201,"bare",0,0.14,0,113.72,1.15
"2225",306.589597315436,482.664429530201,"bare",0,0.14,0,113.02,1.15
"2226",306.652013422819,482.664429530201,"bare",0,0.14,0,112.32,1.15
"2227",306.714429530201,482.664429530201,"bare",0,0.14,0,111.63,1.15
"2228",306.776845637584,482.664429530201,"bare",0,0.14,0,110.94,1.15
"2229",306.839261744966,482.664429530201,"bare",0,0.14,0,110.25,1.15
"2230",306.901677852349,482.664429530201,"bare",0,0.14,0,109.57,1.15
"2231",306.964093959732,482.664429530201,"bare",0,0.14,0,108.89,1.15
"2232",307.026510067114,482.664429530201,"bare",0,0.14,0,108.21,1.15
"2233",307.088926174497,482.664429530201,"bare",0,0.14,0,107.54,1.15
"2234",307.151342281879,482.664429530201,"bare",0,0.14,0,106.87,1.15
"2235",307.213758389262,482.664429530201,"bare",0,0.14,0,106.21,1.15
"2236",307.276174496644,482.664429530201,"bare",0,0.14,0,105.55,1.15
"2237",307.338590604027,482.664429530201,"bare",0,0.14,0,104.9,1.15
"2238",307.401006711409,482.664429530201,"bare",0,0.14,0,104.24,1.15
"2239",307.463422818792,482.664429530201,"bare",0,0.14,0,103.6,1.15
"2240",307.525838926174,482.664429530201,"bare",0,0.14,0,102.95,1.15
"2241",307.588255033557,482.664429530201,"bare",0,0.14,0,102.31,1.15
"2242",307.65067114094,482.664429530201,"bare",0,0.14,0,101.67,1.15
"2243",307.713087248322,482.664429530201,"bare",0,0.14,0,101.04,1.15
"2244",307.775503355705,482.664429530201,"bare",0,0.14,0,100.41,1.15
"2245",307.837919463087,482.664429530201,"bare",0,0.14,0,99.79,1.15
"2246",307.90033557047,482.664429530201,"bare",0,0.14,0,99.17,1.15
"2247",307.962751677852,482.664429530201,"bare",0,0.13,0,98.55,1.15
"2248",308.025167785235,482.664429530201,"bare",0,0.13,0,97.93,1.15
"2249",308.087583892617,482.664429530201,"bare",0,0.13,0,97.32,1.15
"2250",308.15,482.664429530201,"bare",0,0.13,0,96.71,1.15
"2251",298.85,516.126174496644,"seagrass",222.24,0.22,3.86,5994.84,0.02
"2252",298.912416107383,516.126174496644,"seagrass",222.24,0.22,3.86,5965.37,0.02
