"","ma","sh","stability","S","CA","CS","CB","N"
"5375",0.00499328859060403,480.663087248322,"bare",0,0.16,0,234.11,1.15
"5376",0.00503355704697987,480.663087248322,"bare",0,0.16,0,234.06,1.15
"5377",0.0050738255033557,480.663087248322,"bare",0,0.16,0,234.02,1.15
"5378",0.00511409395973154,480.663087248322,"bare",0,0.16,0,233.97,1.15
"5379",0.00515436241610738,480.663087248322,"bare",0,0.16,0,233.93,1.15
"5380",0.00519463087248322,480.663087248322,"bare",0,0.16,0,233.88,1.15
"5381",0.00523489932885906,480.663087248322,"bare",0,0.16,0,233.83,1.15
"5382",0.0052751677852349,480.663087248322,"bare",0,0.16,0,233.79,1.15
"5383",0.00531543624161074,480.663087248322,"bare",0,0.16,0,233.74,1.15
"5384",0.00535570469798658,480.663087248322,"bare",0,0.16,0,233.69,1.15
"5385",0.00539597315436242,480.663087248322,"bare",0,0.16,0,233.65,1.15
"5386",0.00543624161073826,480.663087248322,"bare",0,0.16,0,233.6,1.15
"5387",0.00547651006711409,480.663087248322,"bare",0,0.16,0,233.56,1.15
"5388",0.00551677852348993,480.663087248322,"bare",0,0.16,0,233.51,1.15
"5389",0.00555704697986577,480.663087248322,"bare",0,0.16,0,233.46,1.15
"5390",0.00559731543624161,480.663087248322,"bare",0,0.16,0,233.42,1.15
"5391",0.00563758389261745,480.663087248322,"bare",0,0.16,0,233.37,1.15
"5392",0.00567785234899329,480.663087248322,"bare",0,0.16,0,233.33,1.15
"5393",0.00571812080536913,480.663087248322,"bare",0,0.16,0,233.28,1.15
"5394",0.00575838926174497,480.663087248322,"bare",0,0.16,0,233.23,1.15
"5395",0.00579865771812081,480.663087248322,"bare",0,0.16,0,233.19,1.15
"5396",0.00583892617449664,480.663087248322,"bare",0,0.16,0,233.14,1.15
"5397",0.00587919463087248,480.663087248322,"bare",0,0.16,0,233.1,1.15
"5398",0.00591946308724832,480.663087248322,"bare",0,0.16,0,233.05,1.15
"5399",0.00595973154362416,480.663087248322,"bare",0,0.16,0,233.01,1.15
"5400",0.006,480.663087248322,"bare",0,0.16,0,232.96,1.15
"5401",0,493.990604026846,"seagrass",226.41,0.23,3.89,6053.13,0.02
"5402",4.02684563758389e-05,493.990604026846,"seagrass",222.4,0.23,3.88,6032.46,0.02
"5403",8.05369127516779e-05,493.990604026846,"seagrass",218.55,0.23,3.87,6012.24,0.02
"5404",0.000120805369127517,493.990604026846,"seagrass",214.83,0.22,3.86,5992.42,0.02
"5405",0.000161073825503356,493.990604026846,"seagrass",211.25,0.22,3.85,5972.97,0.02
"5406",0.000201342281879195,493.990604026846,"seagrass",207.78,0.22,3.83,5953.84,0.02
"5407",0.000241610738255034,493.990604026846,"seagrass",204.43,0.22,3.82,5935.02,0.02
"5408",0.000281879194630873,493.990604026846,"seagrass",201.19,0.22,3.81,5916.46,0.02
"5409",0.000322147651006711,493.990604026846,"seagrass",198.05,0.22,3.8,5898.15,0.02
"5410",0.00036241610738255,493.990604026846,"seagrass",195.01,0.22,3.79,5880.03,0.03
"5411",0.000402684563758389,493.990604026846,"seagrass",192.05,0.22,3.78,5862.1,0.03
"5412",0.000442953020134228,493.990604026846,"seagrass",189.18,0.22,3.77,5844.31,0.03
"5413",0.000483221476510067,493.990604026846,"seagrass",186.39,0.22,3.76,5826.64,0.03
"5414",0.000523489932885906,493.990604026846,"seagrass",183.68,0.22,3.75,5809.06,0.03
"5415",0.000563758389261745,493.990604026846,"seagrass",181.04,0.22,3.74,5791.53,0.03
"5416",0.000604026845637584,493.990604026846,"seagrass",178.46,0.21,3.73,5774.04,0.03
"5417",0.000644295302013423,493.990604026846,"seagrass",175.95,0.21,3.72,5756.53,0.03
"5418",0.000684563758389262,493.990604026846,"seagrass",173.5,0.21,3.71,5738.99,0.03
"5419",0.000724832214765101,493.990604026846,"seagrass",171.1,0.21,3.7,5721.38,0.04
"5420",0.00076510067114094,493.990604026846,"seagrass",168.76,0.21,3.69,5703.66,0.04
"5421",0.000805369127516779,493.990604026846,"seagrass",166.46,0.21,3.68,5685.78,0.04
"5422",0.000845637583892618,493.990604026846,"seagrass",164.22,0.21,3.67,5667.72,0.04
"5423",0.000885906040268456,493.990604026846,"seagrass",162.01,0.21,3.65,5649.42,0.04
"5424",0.000926174496644295,493.990604026846,"seagrass",159.85,0.21,3.64,5630.82,0.04
"5425",0.000966442953020134,493.990604026846,"seagrass",157.72,0.21,3.63,5611.89,0.05
"5426",0.00100671140939597,493.990604026846,"seagrass",155.62,0.21,3.62,5592.55,0.05
"5427",0.00104697986577181,493.990604026846,"seagrass",153.55,0.21,3.61,5572.74,0.05
"5428",0.00108724832214765,493.990604026846,"seagrass",151.51,0.21,3.59,5552.38,0.05
"5429",0.00112751677852349,493.990604026846,"seagrass",149.5,0.21,3.58,5531.39,0.05
"5430",0.00116778523489933,493.990604026846,"seagrass",147.5,0.21,3.57,5509.66,0.06
"5431",0.00120805369127517,493.990604026846,"seagrass",145.52,0.21,3.55,5487.09,0.06
"5432",0.00124832214765101,493.990604026846,"seagrass",143.55,0.21,3.54,5463.53,0.06
"5433",0.00128859060402685,493.990604026846,"seagrass",141.58,0.2,3.52,5438.84,0.07
"5434",0.00132885906040268,493.990604026846,"seagrass",139.61,0.2,3.51,5412.83,0.07
"5435",0.00136912751677852,493.990604026846,"seagrass",137.64,0.2,3.49,5385.28,0.07
"5436",0.00140939597315436,493.990604026846,"seagrass",135.65,0.2,3.47,5355.93,0.08
"5437",0.0014496644295302,493.990604026846,"seagrass",133.65,0.2,3.45,5324.46,0.08
"5438",0.00148993288590604,493.990604026846,"seagrass",131.6,0.2,3.43,5290.47,0.09
"5439",0.00153020134228188,493.990604026846,"seagrass",129.52,0.2,3.41,5253.44,0.09
"5440",0.00157046979865772,493.990604026846,"seagrass",127.37,0.2,3.38,5212.73,0.1
"5441",0.00161073825503356,493.990604026846,"seagrass",125.14,0.2,3.35,5167.49,0.11
"5442",0.0016510067114094,493.990604026846,"seagrass",122.79,0.2,3.32,5116.58,0.12
"5443",0.00169127516778524,493.990604026846,"seagrass",120.3,0.2,3.28,5058.38,0.13
"5444",0.00173154362416107,493.990604026846,"bistable",117.59,0.2,3.23,4990.59,0.14
"5445",0.00177181208053691,493.990604026846,"bistable",114.6,0.2,3.18,4909.64,0.15
"5446",0.00181208053691275,493.990604026846,"bistable",111.17,0.2,3.11,4809.64,0.17
"5447",0.00185234899328859,493.990604026846,"bistable",107.03,0.2,3.03,4679.66,0.2
"5448",0.00189261744966443,493.990604026846,"bistable",101.6,0.19,2.9,4494.84,0.23
"5449",0.00193288590604027,493.990604026846,"bistable",92.66,0.19,2.68,4164.33,0.3
"5450",0.00197315436241611,493.990604026846,"bare",0,0.16,0,237.63,1.15
"5451",0.00201342281879195,493.990604026846,"bare",0,0.16,0,237.58,1.15
"5452",0.00205369127516779,493.990604026846,"bare",0,0.16,0,237.54,1.15
"5453",0.00209395973154362,493.990604026846,"bare",0,0.16,0,237.49,1.15
"5454",0.00213422818791946,493.990604026846,"bare",0,0.16,0,237.44,1.15
"5455",0.0021744966442953,493.990604026846,"bare",0,0.16,0,237.39,1.15
"5456",0.00221476510067114,493.990604026846,"bare",0,0.16,0,237.35,1.15
"5457",0.00225503355704698,493.990604026846,"bare",0,0.16,0,237.3,1.15
"5458",0.00229530201342282,493.990604026846,"bare",0,0.16,0,237.25,1.15
"5459",0.00233557046979866,493.990604026846,"bare",0,0.16,0,237.2,1.15
"5460",0.0023758389261745,493.990604026846,"bare",0,0.16,0,237.16,1.15
"5461",0.00241610738255034,493.990604026846,"bare",0,0.16,0,237.11,1.15
"5462",0.00245637583892617,493.990604026846,"bare",0,0.16,0,237.06,1.15
"5463",0.00249664429530201,493.990604026846,"bare",0,0.16,0,237.01,1.15
"5464",0.00253691275167785,493.990604026846,"bare",0,0.16,0,236.97,1.15
"5465",0.00257718120805369,493.990604026846,"bare",0,0.16,0,236.92,1.15
"5466",0.00261744966442953,493.990604026846,"bare",0,0.16,0,236.87,1.15
"5467",0.00265771812080537,493.990604026846,"bare",0,0.16,0,236.82,1.15
"5468",0.00269798657718121,493.990604026846,"bare",0,0.16,0,236.78,1.15
"5469",0.00273825503355705,493.990604026846,"bare",0,0.16,0,236.73,1.15
"5470",0.00277852348993289,493.990604026846,"bare",0,0.16,0,236.68,1.15
"5471",0.00281879194630873,493.990604026846,"bare",0,0.16,0,236.63,1.15
"5472",0.00285906040268456,493.990604026846,"bare",0,0.16,0,236.59,1.15
"5473",0.0028993288590604,493.990604026846,"bare",0,0.16,0,236.54,1.15
"5474",0.00293959731543624,493.990604026846,"bare",0,0.16,0,236.49,1.15
"5475",0.00297986577181208,493.990604026846,"bare",0,0.16,0,236.45,1.15
"5476",0.00302013422818792,493.990604026846,"bare",0,0.16,0,236.4,1.15
"5477",0.00306040268456376,493.990604026846,"bare",0,0.16,0,236.35,1.15
"5478",0.0031006711409396,493.990604026846,"bare",0,0.16,0,236.3,1.15
"5479",0.00314093959731544,493.990604026846,"bare",0,0.16,0,236.26,1.15
"5480",0.00318120805369128,493.990604026846,"bare",0,0.16,0,236.21,1.15
"5481",0.00322147651006711,493.990604026846,"bare",0,0.16,0,236.16,1.15
"5482",0.00326174496644295,493.990604026846,"bare",0,0.16,0,236.12,1.15
"5483",0.00330201342281879,493.990604026846,"bare",0,0.16,0,236.07,1.15
"5484",0.00334228187919463,493.990604026846,"bare",0,0.16,0,236.02,1.15
"5485",0.00338255033557047,493.990604026846,"bare",0,0.16,0,235.97,1.15
"5486",0.00342281879194631,493.990604026846,"bare",0,0.16,0,235.93,1.15
"5487",0.00346308724832215,493.990604026846,"bare",0,0.16,0,235.88,1.15
"5488",0.00350335570469799,493.990604026846,"bare",0,0.16,0,235.83,1.15
"5489",0.00354362416107383,493.990604026846,"bare",0,0.16,0,235.79,1.15
"5490",0.00358389261744966,493.990604026846,"bare",0,0.16,0,235.74,1.15
"5491",0.0036241610738255,493.990604026846,"bare",0,0.16,0,235.69,1.15
"5492",0.00366442953020134,493.990604026846,"bare",0,0.16,0,235.65,1.15
"5493",0.00370469798657718,493.990604026846,"bare",0,0.16,0,235.6,1.15
"5494",0.00374496644295302,493.990604026846,"bare",0,0.16,0,235.55,1.15
"5495",0.00378523489932886,493.990604026846,"bare",0,0.16,0,235.51,1.15
"5496",0.0038255033557047,493.990604026846,"bare",0,0.16,0,235.46,1.15
"5497",0.00386577181208054,493.990604026846,"bare",0,0.16,0,235.41,1.15
"5498",0.00390604026845638,493.990604026846,"bare",0,0.16,0,235.37,1.15
"5499",0.00394630872483222,493.990604026846,"bare",0,0.16,0,235.32,1.15
"5500",0.00398657718120805,493.990604026846,"bare",0,0.16,0,235.27,1.15
"5501",0.00402684563758389,493.990604026846,"bare",0,0.16,0,235.23,1.15
"5502",0.00406711409395973,493.990604026846,"bare",0,0.16,0,235.18,1.15
"5503",0.00410738255033557,493.990604026846,"bare",0,0.16,0,235.13,1.15
"5504",0.00414765100671141,493.990604026846,"bare",0,0.16,0,235.09,1.15
"5505",0.00418791946308725,493.990604026846,"bare",0,0.16,0,235.04,1.15
"5506",0.00422818791946309,493.990604026846,"bare",0,0.16,0,234.99,1.15
"5507",0.00426845637583893,493.990604026846,"bare",0,0.16,0,234.95,1.15
"5508",0.00430872483221477,493.990604026846,"bare",0,0.16,0,234.9,1.15
"5509",0.0043489932885906,493.990604026846,"bare",0,0.16,0,234.85,1.15
"5510",0.00438926174496644,493.990604026846,"bare",0,0.16,0,234.81,1.15
"5511",0.00442953020134228,493.990604026846,"bare",0,0.16,0,234.76,1.15
"5512",0.00446979865771812,493.990604026846,"bare",0,0.16,0,234.71,1.15
"5513",0.00451006711409396,493.990604026846,"bare",0,0.16,0,234.67,1.15
"5514",0.0045503355704698,493.990604026846,"bare",0,0.16,0,234.62,1.15
"5515",0.00459060402684564,493.990604026846,"bare",0,0.16,0,234.57,1.15
"5516",0.00463087248322148,493.990604026846,"bare",0,0.16,0,234.53,1.15
"5517",0.00467114093959732,493.990604026846,"bare",0,0.16,0,234.48,1.15
"5518",0.00471140939597316,493.990604026846,"bare",0,0.16,0,234.43,1.15
"5519",0.00475167785234899,493.990604026846,"bare",0,0.16,0,234.39,1.15
"5520",0.00479194630872483,493.990604026846,"bare",0,0.16,0,234.34,1.15
"5521",0.00483221476510067,493.990604026846,"bare",0,0.16,0,234.3,1.15
"5522",0.00487248322147651,493.990604026846,"bare",0,0.16,0,234.25,1.15
"5523",0.00491275167785235,493.990604026846,"bare",0,0.16,0,234.2,1.15
"5524",0.00495302013422819,493.990604026846,"bare",0,0.16,0,234.16,1.15
"5525",0.00499328859060403,493.990604026846,"bare",0,0.16,0,234.11,1.15
"5526",0.00503355704697987,493.990604026846,"bare",0,0.16,0,234.06,1.15
"5527",0.0050738255033557,493.990604026846,"bare",0,0.16,0,234.02,1.15
"5528",0.00511409395973154,493.990604026846,"bare",0,0.16,0,233.97,1.15
"5529",0.00515436241610738,493.990604026846,"bare",0,0.16,0,233.93,1.15
"5530",0.00519463087248322,493.990604026846,"bare",0,0.16,0,233.88,1.15
"5531",0.00523489932885906,493.990604026846,"bare",0,0.16,0,233.83,1.15
"5532",0.0052751677852349,493.990604026846,"bare",0,0.16,0,233.79,1.15
"5533",0.00531543624161074,493.990604026846,"bare",0,0.16,0,233.74,1.15
"5534",0.00535570469798658,493.990604026846,"bare",0,0.16,0,233.69,1.15
"5535",0.00539597315436242,493.990604026846,"bare",0,0.16,0,233.65,1.15
"5536",0.00543624161073826,493.990604026846,"bare",0,0.16,0,233.6,1.15
"5537",0.00547651006711409,493.990604026846,"bare",0,0.16,0,233.56,1.15
"5538",0.00551677852348993,493.990604026846,"bare",0,0.16,0,233.51,1.15
"5539",0.00555704697986577,493.990604026846,"bare",0,0.16,0,233.46,1.15
"5540",0.00559731543624161,493.990604026846,"bare",0,0.16,0,233.42,1.15
"5541",0.00563758389261745,493.990604026846,"bare",0,0.16,0,233.37,1.15
"5542",0.00567785234899329,493.990604026846,"bare",0,0.16,0,233.33,1.15
"5543",0.00571812080536913,493.990604026846,"bare",0,0.16,0,233.28,1.15
"5544",0.00575838926174497,493.990604026846,"bare",0,0.16,0,233.23,1.15
"5545",0.00579865771812081,493.990604026846,"bare",0,0.16,0,233.19,1.15
"5546",0.00583892617449664,493.990604026846,"bare",0,0.16,0,233.14,1.15
"5547",0.00587919463087248,493.990604026846,"bare",0,0.16,0,233.1,1.15
"5548",0.00591946308724832,493.990604026846,"bare",0,0.16,0,233.05,1.15
"5549",0.00595973154362416,493.990604026846,"bare",0,0.16,0,233.01,1.15
"5550",0.006,493.990604026846,"bare",0,0.16,0,232.96,1.15
"5551",0,507.318120805369,"seagrass",223.84,0.23,3.87,6017.31,0.02
"5552",4.02684563758389e-05,507.318120805369,"seagrass",219.94,0.22,3.86,5997.32,0.02
"5553",8.05369127516779e-05,507.318120805369,"seagrass",216.18,0.22,3.85,5977.73,0.02
"5554",0.000120805369127517,507.318120805369,"seagrass",212.56,0.22,3.84,5958.52,0.02
"5555",0.000161073825503356,507.318120805369,"seagrass",209.06,0.22,3.83,5939.64,0.02
"5556",0.000201342281879195,507.318120805369,"seagrass",205.67,0.22,3.81,5921.07,0.02
"5557",0.000241610738255034,507.318120805369,"seagrass",202.4,0.22,3.8,5902.77,0.02
"5558",0.000281879194630873,507.318120805369,"seagrass",199.23,0.22,3.79,5884.72,0.02
"5559",0.000322147651006711,507.318120805369,"seagrass",196.16,0.22,3.78,5866.87,0.03
"5560",0.00036241610738255,507.318120805369,"seagrass",193.18,0.22,3.77,5849.22,0.03
"5561",0.000402684563758389,507.318120805369,"seagrass",190.28,0.22,3.76,5831.72,0.03
"5562",0.000442953020134228,507.318120805369,"seagrass",187.47,0.22,3.75,5814.34,0.03
"5563",0.000483221476510067,507.318120805369,"seagrass",184.73,0.22,3.74,5797.07,0.03
"5564",0.000523489932885906,507.318120805369,"seagrass",182.07,0.21,3.73,5779.86,0.03
"5565",0.000563758389261745,507.318120805369,"seagrass",179.48,0.21,3.72,5762.69,0.03
"5566",0.000604026845637584,507.318120805369,"seagrass",176.95,0.21,3.71,5745.53,0.03
"5567",0.000644295302013423,507.318120805369,"seagrass",174.48,0.21,3.7,5728.35,0.03
"5568",0.000684563758389262,507.318120805369,"seagrass",172.07,0.21,3.69,5711.11,0.03
"5569",0.000724832214765101,507.318120805369,"seagrass",169.71,0.21,3.68,5693.78,0.04
"5570",0.00076510067114094,507.318120805369,"seagrass",167.41,0.21,3.67,5676.32,0.04
"5571",0.000805369127516779,507.318120805369,"seagrass",165.15,0.21,3.66,5658.69,0.04
"5572",0.000845637583892618,507.318120805369,"seagrass",162.94,0.21,3.65,5640.85,0.04
"5573",0.000885906040268456,507.318120805369,"seagrass",160.76,0.21,3.64,5622.76,0.04
"5574",0.000926174496644295,507.318120805369,"seagrass",158.63,0.21,3.63,5604.35,0.04
"5575",0.000966442953020134,507.318120805369,"seagrass",156.53,0.21,3.61,5585.58,0.05
"5576",0.00100671140939597,507.318120805369,"seagrass",154.46,0.21,3.6,5566.38,0.05
"5577",0.00104697986577181,507.318120805369,"seagrass",152.42,0.21,3.59,5546.68,0.05
"5578",0.00108724832214765,507.318120805369,"seagrass",150.4,0.21,3.58,5526.41,0.05
"5579",0.00112751677852349,507.318120805369,"seagrass",148.41,0.21,3.57,5505.47,0.05
"5580",0.00116778523489933,507.318120805369,"seagrass",146.43,0.21,3.55,5483.76,0.06
"5581",0.00120805369127517,507.318120805369,"seagrass",144.46,0.2,3.54,5461.17,0.06
"5582",0.00124832214765101,507.318120805369,"seagrass",142.51,0.2,3.52,5437.55,0.06
"5583",0.00128859060402685,507.318120805369,"seagrass",140.56,0.2,3.51,5412.74,0.07
"5584",0.00132885906040268,507.318120805369,"seagrass",138.6,0.2,3.49,5386.56,0.07
"5585",0.00136912751677852,507.318120805369,"seagrass",136.64,0.2,3.47,5358.78,0.07
"5586",0.00140939597315436,507.318120805369,"seagrass",134.66,0.2,3.45,5329.1,0.08
"5587",0.0014496644295302,507.318120805369,"seagrass",132.66,0.2,3.43,5297.2,0.08
"5588",0.00148993288590604,507.318120805369,"seagrass",130.62,0.2,3.41,5262.65,0.09
"5589",0.00153020134228188,507.318120805369,"seagrass",128.53,0.2,3.39,5224.91,0.1
"5590",0.00157046979865772,507.318120805369,"seagrass",126.37,0.2,3.36,5183.29,0.1
"5591",0.00161073825503356,507.318120805369,"seagrass",124.12,0.2,3.33,5136.86,0.11
"5592",0.0016510067114094,507.318120805369,"seagrass",121.75,0.2,3.3,5084.39,0.12
"5593",0.00169127516778524,507.318120805369,"seagrass",119.22,0.2,3.26,5024.12,0.13
"5594",0.00173154362416107,507.318120805369,"bistable",116.46,0.2,3.21,4953.47,0.14
"5595",0.00177181208053691,507.318120805369,"bistable",113.38,0.2,3.15,4868.45,0.16
"5596",0.00181208053691275,507.318120805369,"bistable",109.81,0.2,3.08,4762.28,0.18
"5597",0.00185234899328859,507.318120805369,"bistable",105.44,0.19,2.99,4621.88,0.21
"5598",0.00189261744966443,507.318120805369,"bistable",99.49,0.19,2.85,4415.39,0.25
"5599",0.00193288590604027,507.318120805369,"bistable",88.31,0.19,2.56,3991.71,0.33
"5600",0.00197315436241611,507.318120805369,"bare",0,0.16,0,237.63,1.15
"5601",0.00201342281879195,507.318120805369,"bare",0,0.16,0,237.58,1.15
"5602",0.00205369127516779,507.318120805369,"bare",0,0.16,0,237.54,1.15
"5603",0.00209395973154362,507.318120805369,"bare",0,0.16,0,237.49,1.15
"5604",0.00213422818791946,507.318120805369,"bare",0,0.16,0,237.44,1.15
"5605",0.0021744966442953,507.318120805369,"bare",0,0.16,0,237.39,1.15
"5606",0.00221476510067114,507.318120805369,"bare",0,0.16,0,237.35,1.15
"5607",0.00225503355704698,507.318120805369,"bare",0,0.16,0,237.3,1.15
"5608",0.00229530201342282,507.318120805369,"bare",0,0.16,0,237.25,1.15
"5609",0.00233557046979866,507.318120805369,"bare",0,0.16,0,237.2,1.15
"5610",0.0023758389261745,507.318120805369,"bare",0,0.16,0,237.16,1.15
"5611",0.00241610738255034,507.318120805369,"bare",0,0.16,0,237.11,1.15
"5612",0.00245637583892617,507.318120805369,"bare",0,0.16,0,237.06,1.15
"5613",0.00249664429530201,507.318120805369,"bare",0,0.16,0,237.01,1.15
"5614",0.00253691275167785,507.318120805369,"bare",0,0.16,0,236.97,1.15
"5615",0.00257718120805369,507.318120805369,"bare",0,0.16,0,236.92,1.15
"5616",0.00261744966442953,507.318120805369,"bare",0,0.16,0,236.87,1.15
"5617",0.00265771812080537,507.318120805369,"bare",0,0.16,0,236.82,1.15
"5618",0.00269798657718121,507.318120805369,"bare",0,0.16,0,236.78,1.15
"5619",0.00273825503355705,507.318120805369,"bare",0,0.16,0,236.73,1.15
"5620",0.00277852348993289,507.318120805369,"bare",0,0.16,0,236.68,1.15
"5621",0.00281879194630873,507.318120805369,"bare",0,0.16,0,236.63,1.15
"5622",0.00285906040268456,507.318120805369,"bare",0,0.16,0,236.59,1.15
"5623",0.0028993288590604,507.318120805369,"bare",0,0.16,0,236.54,1.15
"5624",0.00293959731543624,507.318120805369,"bare",0,0.16,0,236.49,1.15
"5625",0.00297986577181208,507.318120805369,"bare",0,0.16,0,236.45,1.15
"5626",0.00302013422818792,507.318120805369,"bare",0,0.16,0,236.4,1.15
"5627",0.00306040268456376,507.318120805369,"bare",0,0.16,0,236.35,1.15
"5628",0.0031006711409396,507.318120805369,"bare",0,0.16,0,236.3,1.15
"5629",0.00314093959731544,507.318120805369,"bare",0,0.16,0,236.26,1.15
"5630",0.00318120805369128,507.318120805369,"bare",0,0.16,0,236.21,1.15
"5631",0.00322147651006711,507.318120805369,"bare",0,0.16,0,236.16,1.15
"5632",0.00326174496644295,507.318120805369,"bare",0,0.16,0,236.12,1.15
"5633",0.00330201342281879,507.318120805369,"bare",0,0.16,0,236.07,1.15
"5634",0.00334228187919463,507.318120805369,"bare",0,0.16,0,236.02,1.15
"5635",0.00338255033557047,507.318120805369,"bare",0,0.16,0,235.97,1.15
"5636",0.00342281879194631,507.318120805369,"bare",0,0.16,0,235.93,1.15
"5637",0.00346308724832215,507.318120805369,"bare",0,0.16,0,235.88,1.15
"5638",0.00350335570469799,507.318120805369,"bare",0,0.16,0,235.83,1.15
"5639",0.00354362416107383,507.318120805369,"bare",0,0.16,0,235.79,1.15
"5640",0.00358389261744966,507.318120805369,"bare",0,0.16,0,235.74,1.15
"5641",0.0036241610738255,507.318120805369,"bare",0,0.16,0,235.69,1.15
"5642",0.00366442953020134,507.318120805369,"bare",0,0.16,0,235.65,1.15
"5643",0.00370469798657718,507.318120805369,"bare",0,0.16,0,235.6,1.15
"5644",0.00374496644295302,507.318120805369,"bare",0,0.16,0,235.55,1.15
"5645",0.00378523489932886,507.318120805369,"bare",0,0.16,0,235.51,1.15
"5646",0.0038255033557047,507.318120805369,"bare",0,0.16,0,235.46,1.15
"5647",0.00386577181208054,507.318120805369,"bare",0,0.16,0,235.41,1.15
"5648",0.00390604026845638,507.318120805369,"bare",0,0.16,0,235.37,1.15
"5649",0.00394630872483222,507.318120805369,"bare",0,0.16,0,235.32,1.15
"5650",0.00398657718120805,507.318120805369,"bare",0,0.16,0,235.27,1.15
"5651",0.00402684563758389,507.318120805369,"bare",0,0.16,0,235.23,1.15
"5652",0.00406711409395973,507.318120805369,"bare",0,0.16,0,235.18,1.15
"5653",0.00410738255033557,507.318120805369,"bare",0,0.16,0,235.13,1.15
"5654",0.00414765100671141,507.318120805369,"bare",0,0.16,0,235.09,1.15
"5655",0.00418791946308725,507.318120805369,"bare",0,0.16,0,235.04,1.15
"5656",0.00422818791946309,507.318120805369,"bare",0,0.16,0,234.99,1.15
"5657",0.00426845637583893,507.318120805369,"bare",0,0.16,0,234.95,1.15
"5658",0.00430872483221477,507.318120805369,"bare",0,0.16,0,234.9,1.15
"5659",0.0043489932885906,507.318120805369,"bare",0,0.16,0,234.85,1.15
"5660",0.00438926174496644,507.318120805369,"bare",0,0.16,0,234.81,1.15
"5661",0.00442953020134228,507.318120805369,"bare",0,0.16,0,234.76,1.15
"5662",0.00446979865771812,507.318120805369,"bare",0,0.16,0,234.71,1.15
"5663",0.00451006711409396,507.318120805369,"bare",0,0.16,0,234.67,1.15
"5664",0.0045503355704698,507.318120805369,"bare",0,0.16,0,234.62,1.15
"5665",0.00459060402684564,507.318120805369,"bare",0,0.16,0,234.57,1.15
"5666",0.00463087248322148,507.318120805369,"bare",0,0.16,0,234.53,1.15
"5667",0.00467114093959732,507.318120805369,"bare",0,0.16,0,234.48,1.15
"5668",0.00471140939597316,507.318120805369,"bare",0,0.16,0,234.43,1.15
"5669",0.00475167785234899,507.318120805369,"bare",0,0.16,0,234.39,1.15
"5670",0.00479194630872483,507.318120805369,"bare",0,0.16,0,234.34,1.15
"5671",0.00483221476510067,507.318120805369,"bare",0,0.16,0,234.3,1.15
"5672",0.00487248322147651,507.318120805369,"bare",0,0.16,0,234.25,1.15
"5673",0.00491275167785235,507.318120805369,"bare",0,0.16,0,234.2,1.15
"5674",0.00495302013422819,507.318120805369,"bare",0,0.16,0,234.16,1.15
"5675",0.00499328859060403,507.318120805369,"bare",0,0.16,0,234.11,1.15
"5676",0.00503355704697987,507.318120805369,"bare",0,0.16,0,234.06,1.15
"5677",0.0050738255033557,507.318120805369,"bare",0,0.16,0,234.02,1.15
"5678",0.00511409395973154,507.318120805369,"bare",0,0.16,0,233.97,1.15
"5679",0.00515436241610738,507.318120805369,"bare",0,0.16,0,233.93,1.15
"5680",0.00519463087248322,507.318120805369,"bare",0,0.16,0,233.88,1.15
"5681",0.00523489932885906,507.318120805369,"bare",0,0.16,0,233.83,1.15
"5682",0.0052751677852349,507.318120805369,"bare",0,0.16,0,233.79,1.15
"5683",0.00531543624161074,507.318120805369,"bare",0,0.16,0,233.74,1.15
"5684",0.00535570469798658,507.318120805369,"bare",0,0.16,0,233.69,1.15
"5685",0.00539597315436242,507.318120805369,"bare",0,0.16,0,233.65,1.15
"5686",0.00543624161073826,507.318120805369,"bare",0,0.16,0,233.6,1.15
"5687",0.00547651006711409,507.318120805369,"bare",0,0.16,0,233.56,1.15
"5688",0.00551677852348993,507.318120805369,"bare",0,0.16,0,233.51,1.15
"5689",0.00555704697986577,507.318120805369,"bare",0,0.16,0,233.46,1.15
"5690",0.00559731543624161,507.318120805369,"bare",0,0.16,0,233.42,1.15
"5691",0.00563758389261745,507.318120805369,"bare",0,0.16,0,233.37,1.15
"5692",0.00567785234899329,507.318120805369,"bare",0,0.16,0,233.33,1.15
"5693",0.00571812080536913,507.318120805369,"bare",0,0.16,0,233.28,1.15
"5694",0.00575838926174497,507.318120805369,"bare",0,0.16,0,233.23,1.15
"5695",0.00579865771812081,507.318120805369,"bare",0,0.16,0,233.19,1.15
"5696",0.00583892617449664,507.318120805369,"bare",0,0.16,0,233.14,1.15
"5697",0.00587919463087248,507.318120805369,"bare",0,0.16,0,233.1,1.15
"5698",0.00591946308724832,507.318120805369,"bare",0,0.16,0,233.05,1.15
"5699",0.00595973154362416,507.318120805369,"bare",0,0.16,0,233.01,1.15
"5700",0.006,507.318120805369,"bare",0,0.16,0,232.96,1.15
"5701",0,520.645637583893,"seagrass",221.44,0.22,3.85,5983.65,0.02
"5702",4.02684563758389e-05,520.645637583893,"seagrass",217.64,0.22,3.84,5964.28,0.02
"5703",8.05369127516779e-05,520.645637583893,"seagrass",213.97,0.22,3.83,5945.28,0.02
"5704",0.000120805369127517,520.645637583893,"seagrass",210.43,0.22,3.82,5926.63,0.02
"5705",0.000161073825503356,520.645637583893,"seagrass",207.01,0.22,3.81,5908.28,0.02
"5706",0.000201342281879195,520.645637583893,"seagrass",203.7,0.22,3.8,5890.22,0.02
