"","temp","sh","stability","S","CA","CS","CB","N"
"5204",305.278859060403,1151.89932885906,"bare",0,0.14,0,128.68,1.15
"5205",305.341275167785,1151.89932885906,"bare",0,0.14,0,127.89,1.15
"5206",305.403691275168,1151.89932885906,"bare",0,0.14,0,127.11,1.15
"5207",305.46610738255,1151.89932885906,"bare",0,0.14,0,126.33,1.15
"5208",305.528523489933,1151.89932885906,"bare",0,0.14,0,125.55,1.15
"5209",305.590939597315,1151.89932885906,"bare",0,0.14,0,124.78,1.15
"5210",305.653355704698,1151.89932885906,"bare",0,0.14,0,124.01,1.15
"5211",305.715771812081,1151.89932885906,"bare",0,0.14,0,123.25,1.15
"5212",305.778187919463,1151.89932885906,"bare",0,0.14,0,122.49,1.15
"5213",305.840604026846,1151.89932885906,"bare",0,0.14,0,121.74,1.15
"5214",305.903020134228,1151.89932885906,"bare",0,0.14,0,120.99,1.15
"5215",305.965436241611,1151.89932885906,"bare",0,0.14,0,120.24,1.15
"5216",306.027852348993,1151.89932885906,"bare",0,0.14,0,119.5,1.15
"5217",306.090268456376,1151.89932885906,"bare",0,0.14,0,118.76,1.15
"5218",306.152684563758,1151.89932885906,"bare",0,0.14,0,118.03,1.15
"5219",306.215100671141,1151.89932885906,"bare",0,0.14,0,117.3,1.15
"5220",306.277516778523,1151.89932885906,"bare",0,0.14,0,116.58,1.15
"5221",306.339932885906,1151.89932885906,"bare",0,0.14,0,115.86,1.15
"5222",306.402348993289,1151.89932885906,"bare",0,0.14,0,115.14,1.15
"5223",306.464765100671,1151.89932885906,"bare",0,0.14,0,114.43,1.15
"5224",306.527181208054,1151.89932885906,"bare",0,0.14,0,113.72,1.15
"5225",306.589597315436,1151.89932885906,"bare",0,0.14,0,113.02,1.15
"5226",306.652013422819,1151.89932885906,"bare",0,0.14,0,112.32,1.15
"5227",306.714429530201,1151.89932885906,"bare",0,0.14,0,111.63,1.15
"5228",306.776845637584,1151.89932885906,"bare",0,0.14,0,110.94,1.15
"5229",306.839261744966,1151.89932885906,"bare",0,0.14,0,110.25,1.15
"5230",306.901677852349,1151.89932885906,"bare",0,0.14,0,109.57,1.15
"5231",306.964093959732,1151.89932885906,"bare",0,0.14,0,108.89,1.15
"5232",307.026510067114,1151.89932885906,"bare",0,0.14,0,108.21,1.15
"5233",307.088926174497,1151.89932885906,"bare",0,0.14,0,107.54,1.15
"5234",307.151342281879,1151.89932885906,"bare",0,0.14,0,106.87,1.15
"5235",307.213758389262,1151.89932885906,"bare",0,0.14,0,106.21,1.15
"5236",307.276174496644,1151.89932885906,"bare",0,0.14,0,105.55,1.15
"5237",307.338590604027,1151.89932885906,"bare",0,0.14,0,104.9,1.15
"5238",307.401006711409,1151.89932885906,"bare",0,0.14,0,104.24,1.15
"5239",307.463422818792,1151.89932885906,"bare",0,0.14,0,103.6,1.15
"5240",307.525838926174,1151.89932885906,"bare",0,0.14,0,102.95,1.15
"5241",307.588255033557,1151.89932885906,"bare",0,0.14,0,102.31,1.15
"5242",307.65067114094,1151.89932885906,"bare",0,0.14,0,101.67,1.15
"5243",307.713087248322,1151.89932885906,"bare",0,0.14,0,101.04,1.15
"5244",307.775503355705,1151.89932885906,"bare",0,0.14,0,100.41,1.15
"5245",307.837919463087,1151.89932885906,"bare",0,0.14,0,99.79,1.15
"5246",307.90033557047,1151.89932885906,"bare",0,0.14,0,99.17,1.15
"5247",307.962751677852,1151.89932885906,"bare",0,0.13,0,98.55,1.15
"5248",308.025167785235,1151.89932885906,"bare",0,0.13,0,97.93,1.15
"5249",308.087583892617,1151.89932885906,"bare",0,0.13,0,97.32,1.15
"5250",308.15,1151.89932885906,"bare",0,0.13,0,96.71,1.15
"5251",298.85,1185.3610738255,"seagrass",160.55,0.18,3.4,5261.53,0.04
"5252",298.912416107383,1185.3610738255,"seagrass",160.55,0.18,3.4,5235.68,0.04
"5253",298.974832214765,1185.3610738255,"seagrass",160.56,0.18,3.4,5209.93,0.04
"5254",299.037248322148,1185.3610738255,"seagrass",160.56,0.18,3.4,5184.28,0.04
"5255",299.09966442953,1185.3610738255,"seagrass",160.56,0.18,3.4,5158.74,0.04
"5256",299.162080536913,1185.3610738255,"seagrass",160.55,0.18,3.4,5133.29,0.04
"5257",299.224496644295,1185.3610738255,"seagrass",160.55,0.18,3.4,5107.95,0.04
"5258",299.286912751678,1185.3610738255,"seagrass",160.55,0.18,3.4,5082.7,0.04
"5259",299.34932885906,1185.3610738255,"seagrass",160.54,0.18,3.4,5057.55,0.04
"5260",299.411744966443,1185.3610738255,"seagrass",160.54,0.18,3.4,5032.5,0.04
"5261",299.474161073826,1185.3610738255,"seagrass",160.53,0.18,3.4,5007.54,0.04
"5262",299.536577181208,1185.3610738255,"seagrass",160.52,0.18,3.4,4982.68,0.04
"5263",299.598993288591,1185.3610738255,"seagrass",160.51,0.18,3.4,4957.91,0.04
"5264",299.661409395973,1185.3610738255,"seagrass",160.5,0.18,3.4,4933.23,0.04
"5265",299.723825503356,1185.3610738255,"seagrass",160.49,0.18,3.4,4908.64,0.04
"5266",299.786241610738,1185.3610738255,"seagrass",160.47,0.18,3.4,4884.14,0.04
"5267",299.848657718121,1185.3610738255,"seagrass",160.46,0.18,3.4,4859.72,0.04
"5268",299.911073825503,1185.3610738255,"seagrass",160.44,0.18,3.4,4835.4,0.04
"5269",299.973489932886,1185.3610738255,"seagrass",160.42,0.18,3.4,4811.15,0.04
"5270",300.035906040268,1185.3610738255,"seagrass",160.4,0.18,3.4,4786.99,0.04
"5271",300.098322147651,1185.3610738255,"seagrass",160.38,0.18,3.4,4762.91,0.04
"5272",300.160738255034,1185.3610738255,"seagrass",160.35,0.18,3.4,4738.91,0.04
"5273",300.223154362416,1185.3610738255,"seagrass",160.33,0.18,3.4,4714.98,0.04
"5274",300.285570469799,1185.3610738255,"seagrass",160.3,0.18,3.4,4691.13,0.04
"5275",300.347986577181,1185.3610738255,"seagrass",160.27,0.18,3.39,4667.35,0.04
"5276",300.410402684564,1185.3610738255,"seagrass",160.24,0.18,3.39,4643.64,0.04
"5277",300.472818791946,1185.3610738255,"seagrass",160.2,0.18,3.39,4620,0.04
"5278",300.535234899329,1185.3610738255,"seagrass",160.17,0.18,3.39,4596.42,0.04
"5279",300.597651006711,1185.3610738255,"seagrass",160.13,0.18,3.39,4572.9,0.04
"5280",300.660067114094,1185.3610738255,"seagrass",160.09,0.18,3.39,4549.44,0.04
"5281",300.722483221477,1185.3610738255,"seagrass",160.04,0.18,3.39,4526.03,0.04
"5282",300.784899328859,1185.3610738255,"seagrass",160,0.18,3.39,4502.68,0.04
"5283",300.847315436242,1185.3610738255,"seagrass",159.95,0.18,3.39,4479.37,0.04
"5284",300.909731543624,1185.3610738255,"seagrass",159.89,0.18,3.39,4456.1,0.04
"5285",300.972147651007,1185.3610738255,"seagrass",159.84,0.18,3.38,4432.88,0.04
"5286",301.034563758389,1185.3610738255,"seagrass",159.78,0.18,3.38,4409.68,0.04
"5287",301.096979865772,1185.3610738255,"seagrass",159.71,0.18,3.38,4386.52,0.04
"5288",301.159395973154,1185.3610738255,"seagrass",159.65,0.18,3.38,4363.38,0.04
"5289",301.221812080537,1185.3610738255,"seagrass",159.57,0.18,3.38,4340.26,0.04
"5290",301.284228187919,1185.3610738255,"seagrass",159.5,0.18,3.38,4317.15,0.04
"5291",301.346644295302,1185.3610738255,"seagrass",159.42,0.18,3.38,4294.04,0.04
"5292",301.409060402685,1185.3610738255,"seagrass",159.33,0.18,3.37,4270.93,0.04
"5293",301.471476510067,1185.3610738255,"seagrass",159.24,0.17,3.37,4247.8,0.05
"5294",301.53389261745,1185.3610738255,"seagrass",159.14,0.17,3.37,4224.65,0.05
"5295",301.596308724832,1185.3610738255,"seagrass",159.04,0.17,3.37,4201.47,0.05
"5296",301.658724832215,1185.3610738255,"seagrass",158.93,0.17,3.36,4178.25,0.05
"5297",301.721140939597,1185.3610738255,"seagrass",158.81,0.17,3.36,4154.97,0.05
"5298",301.78355704698,1185.3610738255,"seagrass",158.68,0.17,3.36,4131.62,0.05
"5299",301.845973154362,1185.3610738255,"seagrass",158.54,0.17,3.36,4108.18,0.05
"5300",301.908389261745,1185.3610738255,"seagrass",158.4,0.17,3.35,4084.63,0.05
"5301",301.970805369128,1185.3610738255,"seagrass",158.24,0.17,3.35,4060.97,0.05
"5302",302.03322147651,1185.3610738255,"seagrass",158.07,0.17,3.35,4037.15,0.05
"5303",302.095637583893,1185.3610738255,"seagrass",157.89,0.17,3.34,4013.17,0.05
"5304",302.158053691275,1185.3610738255,"seagrass",157.7,0.17,3.34,3988.98,0.06
"5305",302.220469798658,1185.3610738255,"seagrass",157.49,0.17,3.33,3964.56,0.06
"5306",302.28288590604,1185.3610738255,"seagrass",157.26,0.17,3.33,3939.87,0.06
"5307",302.345302013423,1185.3610738255,"seagrass",157.02,0.17,3.32,3914.87,0.06
"5308",302.407718120805,1185.3610738255,"seagrass",156.75,0.17,3.32,3889.49,0.06
"5309",302.470134228188,1185.3610738255,"seagrass",156.46,0.17,3.31,3863.7,0.06
"5310",302.53255033557,1185.3610738255,"seagrass",156.14,0.17,3.3,3837.4,0.07
"5311",302.594966442953,1185.3610738255,"seagrass",155.78,0.17,3.3,3810.53,0.07
"5312",302.657382550336,1185.3610738255,"seagrass",155.4,0.17,3.29,3782.99,0.07
"5313",302.719798657718,1185.3610738255,"seagrass",154.97,0.17,3.28,3754.65,0.07
"5314",302.782214765101,1185.3610738255,"seagrass",154.49,0.17,3.27,3725.36,0.08
"5315",302.844630872483,1185.3610738255,"seagrass",153.95,0.17,3.26,3694.96,0.08
"5316",302.907046979866,1185.3610738255,"seagrass",153.35,0.17,3.24,3663.22,0.09
"5317",302.969463087248,1185.3610738255,"seagrass",152.67,0.17,3.23,3629.87,0.09
"5318",303.031879194631,1185.3610738255,"seagrass",151.89,0.17,3.21,3594.54,0.1
"5319",303.094295302013,1185.3610738255,"seagrass",151,0.17,3.19,3556.79,0.1
"5320",303.156711409396,1185.3610738255,"seagrass",149.95,0.17,3.17,3516,0.11
"5321",303.219127516779,1185.3610738255,"seagrass",148.73,0.17,3.15,3471.36,0.12
"5322",303.281543624161,1185.3610738255,"seagrass",147.26,0.17,3.11,3421.75,0.13
"5323",303.343959731544,1185.3610738255,"seagrass",145.49,0.17,3.08,3365.56,0.14
"5324",303.406375838926,1185.3610738255,"seagrass",143.29,0.17,3.03,3300.45,0.15
"5325",303.468791946309,1185.3610738255,"seagrass",140.5,0.17,2.97,3222.79,0.17
"5326",303.531208053691,1185.3610738255,"seagrass",136.84,0.17,2.89,3126.75,0.2
"5327",303.593624161074,1185.3610738255,"seagrass",131.84,0.16,2.79,3002.26,0.23
"5328",303.656040268456,1185.3610738255,"seagrass",124.61,0.16,2.63,2830.26,0.28
"5329",303.718456375839,1185.3610738255,"seagrass",113.2,0.16,2.39,2569.87,0.36
"5330",303.780872483221,1185.3610738255,"seagrass",92.58,0.16,1.95,2114.58,0.5
"5331",303.843288590604,1185.3610738255,"seagrass",43.94,0.15,0.92,1071.87,0.84
"5332",303.905704697987,1185.3610738255,"bare",0,0.15,0,147.27,1.15
"5333",303.968120805369,1185.3610738255,"bare",0,0.15,0,146.37,1.15
"5334",304.030536912752,1185.3610738255,"bare",0,0.15,0,145.48,1.15
"5335",304.092953020134,1185.3610738255,"bare",0,0.15,0,144.59,1.15
"5336",304.155369127517,1185.3610738255,"bare",0,0.15,0,143.71,1.15
"5337",304.217785234899,1185.3610738255,"bare",0,0.15,0,142.83,1.15
"5338",304.280201342282,1185.3610738255,"bare",0,0.15,0,141.96,1.15
"5339",304.342617449664,1185.3610738255,"bare",0,0.15,0,141.1,1.15
"5340",304.405033557047,1185.3610738255,"bare",0,0.15,0,140.24,1.15
"5341",304.46744966443,1185.3610738255,"bare",0,0.15,0,139.38,1.15
"5342",304.529865771812,1185.3610738255,"bare",0,0.15,0,138.53,1.15
"5343",304.592281879195,1185.3610738255,"bare",0,0.15,0,137.68,1.15
"5344",304.654697986577,1185.3610738255,"bare",0,0.15,0,136.84,1.15
"5345",304.71711409396,1185.3610738255,"bare",0,0.15,0,136,1.15
"5346",304.779530201342,1185.3610738255,"bare",0,0.15,0,135.17,1.15
"5347",304.841946308725,1185.3610738255,"bare",0,0.15,0,134.34,1.15
"5348",304.904362416107,1185.3610738255,"bare",0,0.15,0,133.52,1.15
"5349",304.96677852349,1185.3610738255,"bare",0,0.15,0,132.7,1.15
"5350",305.029194630872,1185.3610738255,"bare",0,0.15,0,131.89,1.15
"5351",305.091610738255,1185.3610738255,"bare",0,0.15,0,131.08,1.15
"5352",305.154026845638,1185.3610738255,"bare",0,0.14,0,130.28,1.15
"5353",305.21644295302,1185.3610738255,"bare",0,0.14,0,129.48,1.15
"5354",305.278859060403,1185.3610738255,"bare",0,0.14,0,128.68,1.15
"5355",305.341275167785,1185.3610738255,"bare",0,0.14,0,127.89,1.15
"5356",305.403691275168,1185.3610738255,"bare",0,0.14,0,127.11,1.15
"5357",305.46610738255,1185.3610738255,"bare",0,0.14,0,126.33,1.15
"5358",305.528523489933,1185.3610738255,"bare",0,0.14,0,125.55,1.15
"5359",305.590939597315,1185.3610738255,"bare",0,0.14,0,124.78,1.15
"5360",305.653355704698,1185.3610738255,"bare",0,0.14,0,124.01,1.15
"5361",305.715771812081,1185.3610738255,"bare",0,0.14,0,123.25,1.15
"5362",305.778187919463,1185.3610738255,"bare",0,0.14,0,122.49,1.15
"5363",305.840604026846,1185.3610738255,"bare",0,0.14,0,121.74,1.15
"5364",305.903020134228,1185.3610738255,"bare",0,0.14,0,120.99,1.15
"5365",305.965436241611,1185.3610738255,"bare",0,0.14,0,120.24,1.15
"5366",306.027852348993,1185.3610738255,"bare",0,0.14,0,119.5,1.15
"5367",306.090268456376,1185.3610738255,"bare",0,0.14,0,118.76,1.15
"5368",306.152684563758,1185.3610738255,"bare",0,0.14,0,118.03,1.15
"5369",306.215100671141,1185.3610738255,"bare",0,0.14,0,117.3,1.15
"5370",306.277516778523,1185.3610738255,"bare",0,0.14,0,116.58,1.15
"5371",306.339932885906,1185.3610738255,"bare",0,0.14,0,115.86,1.15
"5372",306.402348993289,1185.3610738255,"bare",0,0.14,0,115.14,1.15
"5373",306.464765100671,1185.3610738255,"bare",0,0.14,0,114.43,1.15
"5374",306.527181208054,1185.3610738255,"bare",0,0.14,0,113.72,1.15
"5375",306.589597315436,1185.3610738255,"bare",0,0.14,0,113.02,1.15
"5376",306.652013422819,1185.3610738255,"bare",0,0.14,0,112.32,1.15
"5377",306.714429530201,1185.3610738255,"bare",0,0.14,0,111.63,1.15
"5378",306.776845637584,1185.3610738255,"bare",0,0.14,0,110.94,1.15
"5379",306.839261744966,1185.3610738255,"bare",0,0.14,0,110.25,1.15
"5380",306.901677852349,1185.3610738255,"bare",0,0.14,0,109.57,1.15
"5381",306.964093959732,1185.3610738255,"bare",0,0.14,0,108.89,1.15
"5382",307.026510067114,1185.3610738255,"bare",0,0.14,0,108.21,1.15
"5383",307.088926174497,1185.3610738255,"bare",0,0.14,0,107.54,1.15
"5384",307.151342281879,1185.3610738255,"bare",0,0.14,0,106.87,1.15
"5385",307.213758389262,1185.3610738255,"bare",0,0.14,0,106.21,1.15
"5386",307.276174496644,1185.3610738255,"bare",0,0.14,0,105.55,1.15
"5387",307.338590604027,1185.3610738255,"bare",0,0.14,0,104.9,1.15
"5388",307.401006711409,1185.3610738255,"bare",0,0.14,0,104.24,1.15
"5389",307.463422818792,1185.3610738255,"bare",0,0.14,0,103.6,1.15
"5390",307.525838926174,1185.3610738255,"bare",0,0.14,0,102.95,1.15
"5391",307.588255033557,1185.3610738255,"bare",0,0.14,0,102.31,1.15
"5392",307.65067114094,1185.3610738255,"bare",0,0.14,0,101.67,1.15
"5393",307.713087248322,1185.3610738255,"bare",0,0.14,0,101.04,1.15
"5394",307.775503355705,1185.3610738255,"bare",0,0.14,0,100.41,1.15
"5395",307.837919463087,1185.3610738255,"bare",0,0.14,0,99.79,1.15
"5396",307.90033557047,1185.3610738255,"bare",0,0.14,0,99.17,1.15
"5397",307.962751677852,1185.3610738255,"bare",0,0.13,0,98.55,1.15
"5398",308.025167785235,1185.3610738255,"bare",0,0.13,0,97.93,1.15
"5399",308.087583892617,1185.3610738255,"bare",0,0.13,0,97.32,1.15
"5400",308.15,1185.3610738255,"bare",0,0.13,0,96.71,1.15
"5401",298.85,1218.82281879195,"seagrass",160.34,0.18,3.4,5252.07,0.04
"5402",298.912416107383,1218.82281879195,"seagrass",160.34,0.18,3.4,5226.26,0.04
"5403",298.974832214765,1218.82281879195,"seagrass",160.34,0.18,3.4,5200.56,0.04
"5404",299.037248322148,1218.82281879195,"seagrass",160.34,0.18,3.4,5174.96,0.04
"5405",299.09966442953,1218.82281879195,"seagrass",160.34,0.18,3.4,5149.46,0.04
"5406",299.162080536913,1218.82281879195,"seagrass",160.34,0.18,3.4,5124.06,0.04
"5407",299.224496644295,1218.82281879195,"seagrass",160.34,0.18,3.4,5098.76,0.04
"5408",299.286912751678,1218.82281879195,"seagrass",160.34,0.18,3.4,5073.56,0.04
"5409",299.34932885906,1218.82281879195,"seagrass",160.33,0.18,3.4,5048.46,0.04
"5410",299.411744966443,1218.82281879195,"seagrass",160.33,0.18,3.4,5023.45,0.04
"5411",299.474161073826,1218.82281879195,"seagrass",160.32,0.18,3.39,4998.54,0.04
"5412",299.536577181208,1218.82281879195,"seagrass",160.31,0.18,3.39,4973.72,0.04
"5413",299.598993288591,1218.82281879195,"seagrass",160.3,0.18,3.39,4949,0.04
"5414",299.661409395973,1218.82281879195,"seagrass",160.29,0.18,3.39,4924.36,0.04
"5415",299.723825503356,1218.82281879195,"seagrass",160.28,0.18,3.39,4899.82,0.04
"5416",299.786241610738,1218.82281879195,"seagrass",160.26,0.18,3.39,4875.36,0.04
"5417",299.848657718121,1218.82281879195,"seagrass",160.25,0.18,3.39,4851,0.04
"5418",299.911073825503,1218.82281879195,"seagrass",160.23,0.18,3.39,4826.71,0.04
"5419",299.973489932886,1218.82281879195,"seagrass",160.21,0.18,3.39,4802.52,0.04
"5420",300.035906040268,1218.82281879195,"seagrass",160.19,0.18,3.39,4778.4,0.04
"5421",300.098322147651,1218.82281879195,"seagrass",160.17,0.18,3.39,4754.36,0.04
"5422",300.160738255034,1218.82281879195,"seagrass",160.14,0.18,3.39,4730.4,0.04
"5423",300.223154362416,1218.82281879195,"seagrass",160.12,0.18,3.39,4706.52,0.04
"5424",300.285570469799,1218.82281879195,"seagrass",160.09,0.18,3.39,4682.71,0.04
"5425",300.347986577181,1218.82281879195,"seagrass",160.06,0.18,3.39,4658.98,0.04
"5426",300.410402684564,1218.82281879195,"seagrass",160.03,0.18,3.39,4635.31,0.04
"5427",300.472818791946,1218.82281879195,"seagrass",159.99,0.18,3.39,4611.71,0.04
"5428",300.535234899329,1218.82281879195,"seagrass",159.96,0.18,3.39,4588.18,0.04
"5429",300.597651006711,1218.82281879195,"seagrass",159.92,0.18,3.39,4564.7,0.04
"5430",300.660067114094,1218.82281879195,"seagrass",159.88,0.18,3.38,4541.28,0.04
"5431",300.722483221477,1218.82281879195,"seagrass",159.83,0.18,3.38,4517.92,0.04
"5432",300.784899328859,1218.82281879195,"seagrass",159.79,0.18,3.38,4494.61,0.04
"5433",300.847315436242,1218.82281879195,"seagrass",159.74,0.18,3.38,4471.35,0.04
"5434",300.909731543624,1218.82281879195,"seagrass",159.68,0.18,3.38,4448.12,0.04
"5435",300.972147651007,1218.82281879195,"seagrass",159.63,0.18,3.38,4424.94,0.04
"5436",301.034563758389,1218.82281879195,"seagrass",159.57,0.18,3.38,4401.79,0.04
"5437",301.096979865772,1218.82281879195,"seagrass",159.5,0.18,3.38,4378.68,0.04
"5438",301.159395973154,1218.82281879195,"seagrass",159.44,0.18,3.37,4355.58,0.04
"5439",301.221812080537,1218.82281879195,"seagrass",159.36,0.18,3.37,4332.5,0.04
"5440",301.284228187919,1218.82281879195,"seagrass",159.29,0.18,3.37,4309.43,0.04
"5441",301.346644295302,1218.82281879195,"seagrass",159.21,0.17,3.37,4286.37,0.04
"5442",301.409060402685,1218.82281879195,"seagrass",159.12,0.17,3.37,4263.3,0.04
"5443",301.471476510067,1218.82281879195,"seagrass",159.03,0.17,3.37,4240.22,0.05
"5444",301.53389261745,1218.82281879195,"seagrass",158.93,0.17,3.36,4217.12,0.05
"5445",301.596308724832,1218.82281879195,"seagrass",158.83,0.17,3.36,4193.98,0.05
"5446",301.658724832215,1218.82281879195,"seagrass",158.72,0.17,3.36,4170.8,0.05
"5447",301.721140939597,1218.82281879195,"seagrass",158.6,0.17,3.36,4147.57,0.05
"5448",301.78355704698,1218.82281879195,"seagrass",158.47,0.17,3.35,4124.26,0.05
"5449",301.845973154362,1218.82281879195,"seagrass",158.34,0.17,3.35,4100.87,0.05
"5450",301.908389261745,1218.82281879195,"seagrass",158.19,0.17,3.35,4077.37,0.05
"5451",301.970805369128,1218.82281879195,"seagrass",158.04,0.17,3.34,4053.75,0.05
"5452",302.03322147651,1218.82281879195,"seagrass",157.87,0.17,3.34,4029.98,0.05
"5453",302.095637583893,1218.82281879195,"seagrass",157.69,0.17,3.34,4006.05,0.05
"5454",302.158053691275,1218.82281879195,"seagrass",157.49,0.17,3.33,3981.91,0.06
"5455",302.220469798658,1218.82281879195,"seagrass",157.29,0.17,3.33,3957.54,0.06
"5456",302.28288590604,1218.82281879195,"seagrass",157.06,0.17,3.32,3932.9,0.06
"5457",302.345302013423,1218.82281879195,"seagrass",156.81,0.17,3.32,3907.94,0.06
"5458",302.407718120805,1218.82281879195,"seagrass",156.54,0.17,3.31,3882.62,0.06
"5459",302.470134228188,1218.82281879195,"seagrass",156.25,0.17,3.31,3856.88,0.06
"5460",302.53255033557,1218.82281879195,"seagrass",155.93,0.17,3.3,3830.64,0.07
"5461",302.594966442953,1218.82281879195,"seagrass",155.58,0.17,3.29,3803.83,0.07
"5462",302.657382550336,1218.82281879195,"seagrass",155.19,0.17,3.28,3776.34,0.07
"5463",302.719798657718,1218.82281879195,"seagrass",154.77,0.17,3.27,3748.06,0.07
"5464",302.782214765101,1218.82281879195,"seagrass",154.29,0.17,3.26,3718.84,0.08
"5465",302.844630872483,1218.82281879195,"seagrass",153.76,0.17,3.25,3688.51,0.08
"5466",302.907046979866,1218.82281879195,"seagrass",153.15,0.17,3.24,3656.84,0.09
"5467",302.969463087248,1218.82281879195,"seagrass",152.47,0.17,3.22,3623.56,0.09
"5468",303.031879194631,1218.82281879195,"seagrass",151.7,0.17,3.21,3588.32,0.1
"5469",303.094295302013,1218.82281879195,"seagrass",150.8,0.17,3.19,3550.65,0.1
"5470",303.156711409396,1218.82281879195,"seagrass",149.76,0.17,3.17,3509.96,0.11
"5471",303.219127516779,1218.82281879195,"seagrass",148.54,0.17,3.14,3465.43,0.12
"5472",303.281543624161,1218.82281879195,"seagrass",147.08,0.17,3.11,3415.94,0.13
"5473",303.343959731544,1218.82281879195,"seagrass",145.31,0.17,3.07,3359.89,0.14
"5474",303.406375838926,1218.82281879195,"seagrass",143.11,0.17,3.02,3294.93,0.15
"5475",303.468791946309,1218.82281879195,"seagrass",140.33,0.17,2.97,3217.46,0.17
"5476",303.531208053691,1218.82281879195,"seagrass",136.68,0.16,2.89,3121.67,0.2
"5477",303.593624161074,1218.82281879195,"seagrass",131.69,0.16,2.78,2997.49,0.23
"5478",303.656040268456,1218.82281879195,"seagrass",124.46,0.16,2.63,2825.91,0.28
"5479",303.718456375839,1218.82281879195,"seagrass",113.08,0.16,2.39,2566.14,0.36
"5480",303.780872483221,1218.82281879195,"seagrass",92.48,0.16,1.95,2111.86,0.5
"5481",303.843288590604,1218.82281879195,"seagrass",43.91,0.15,0.92,1070.95,0.84
"5482",303.905704697987,1218.82281879195,"bare",0,0.15,0,147.27,1.15
"5483",303.968120805369,1218.82281879195,"bare",0,0.15,0,146.37,1.15
"5484",304.030536912752,1218.82281879195,"bare",0,0.15,0,145.48,1.15
"5485",304.092953020134,1218.82281879195,"bare",0,0.15,0,144.59,1.15
"5486",304.155369127517,1218.82281879195,"bare",0,0.15,0,143.71,1.15
"5487",304.217785234899,1218.82281879195,"bare",0,0.15,0,142.83,1.15
"5488",304.280201342282,1218.82281879195,"bare",0,0.15,0,141.96,1.15
"5489",304.342617449664,1218.82281879195,"bare",0,0.15,0,141.1,1.15
"5490",304.405033557047,1218.82281879195,"bare",0,0.15,0,140.24,1.15
"5491",304.46744966443,1218.82281879195,"bare",0,0.15,0,139.38,1.15
"5492",304.529865771812,1218.82281879195,"bare",0,0.15,0,138.53,1.15
"5493",304.592281879195,1218.82281879195,"bare",0,0.15,0,137.68,1.15
"5494",304.654697986577,1218.82281879195,"bare",0,0.15,0,136.84,1.15
"5495",304.71711409396,1218.82281879195,"bare",0,0.15,0,136,1.15
"5496",304.779530201342,1218.82281879195,"bare",0,0.15,0,135.17,1.15
"5497",304.841946308725,1218.82281879195,"bare",0,0.15,0,134.34,1.15
"5498",304.904362416107,1218.82281879195,"bare",0,0.15,0,133.52,1.15
"5499",304.96677852349,1218.82281879195,"bare",0,0.15,0,132.7,1.15
"5500",305.029194630872,1218.82281879195,"bare",0,0.15,0,131.89,1.15
"5501",305.091610738255,1218.82281879195,"bare",0,0.15,0,131.08,1.15
"5502",305.154026845638,1218.82281879195,"bare",0,0.14,0,130.28,1.15
"5503",305.21644295302,1218.82281879195,"bare",0,0.14,0,129.48,1.15
"5504",305.278859060403,1218.82281879195,"bare",0,0.14,0,128.68,1.15
"5505",305.341275167785,1218.82281879195,"bare",0,0.14,0,127.89,1.15
"5506",305.403691275168,1218.82281879195,"bare",0,0.14,0,127.11,1.15
"5507",305.46610738255,1218.82281879195,"bare",0,0.14,0,126.33,1.15
"5508",305.528523489933,1218.82281879195,"bare",0,0.14,0,125.55,1.15
"5509",305.590939597315,1218.82281879195,"bare",0,0.14,0,124.78,1.15
"5510",305.653355704698,1218.82281879195,"bare",0,0.14,0,124.01,1.15
"5511",305.715771812081,1218.82281879195,"bare",0,0.14,0,123.25,1.15
"5512",305.778187919463,1218.82281879195,"bare",0,0.14,0,122.49,1.15
"5513",305.840604026846,1218.82281879195,"bare",0,0.14,0,121.74,1.15
"5514",305.903020134228,1218.82281879195,"bare",0,0.14,0,120.99,1.15
"5515",305.965436241611,1218.82281879195,"bare",0,0.14,0,120.24,1.15
"5516",306.027852348993,1218.82281879195,"bare",0,0.14,0,119.5,1.15
"5517",306.090268456376,1218.82281879195,"bare",0,0.14,0,118.76,1.15
"5518",306.152684563758,1218.82281879195,"bare",0,0.14,0,118.03,1.15
"5519",306.215100671141,1218.82281879195,"bare",0,0.14,0,117.3,1.15
"5520",306.277516778523,1218.82281879195,"bare",0,0.14,0,116.58,1.15
"5521",306.339932885906,1218.82281879195,"bare",0,0.14,0,115.86,1.15
"5522",306.402348993289,1218.82281879195,"bare",0,0.14,0,115.14,1.15
"5523",306.464765100671,1218.82281879195,"bare",0,0.14,0,114.43,1.15
"5524",306.527181208054,1218.82281879195,"bare",0,0.14,0,113.72,1.15
"5525",306.589597315436,1218.82281879195,"bare",0,0.14,0,113.02,1.15
"5526",306.652013422819,1218.82281879195,"bare",0,0.14,0,112.32,1.15
"5527",306.714429530201,1218.82281879195,"bare",0,0.14,0,111.63,1.15
"5528",306.776845637584,1218.82281879195,"bare",0,0.14,0,110.94,1.15
"5529",306.839261744966,1218.82281879195,"bare",0,0.14,0,110.25,1.15
"5530",306.901677852349,1218.82281879195,"bare",0,0.14,0,109.57,1.15
"5531",306.964093959732,1218.82281879195,"bare",0,0.14,0,108.89,1.15
"5532",307.026510067114,1218.82281879195,"bare",0,0.14,0,108.21,1.15
